Site,Hole,Core,Type,Section,Interval,Depth CSF,TotalCPS,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Y,Zr,Mo,Ag,Ba
U1523,B,20,F,2,139,130.39,166490,258,11401,178219,784,2994,22538,-4992,66717,35468,20476,733,2294,183386,4425,276,1091,1174,7501,10205,1887,14073,92,512662,5667
U1523,B,20,F,3,4,130.54,126789,106,7795,123611,310,3267,16461,-720,47810,24154,15155,625,1859,131820,4081,204,824,984,5362,7965,1415,10488,323,215100,1363
U1523,B,20,F,3,6,130.56,161877,278,11203,170452,744,3191,23407,-3826,65699,33428,20043,702,2192,174641,4342,233,994,1354,7259,10091,1833,12845,189,514318,4645
U1523,B,20,F,3,8,130.58,161607,212,10997,170027,739,2816,24854,-4184,66023,33894,19918,841,1958,170825,4533,300,1030,1164,7256,10128,1624,12785,155,514819,5082
U1523,B,20,F,3,10,130.6,163615,357,11555,175729,679,2102,25376,-4480,68232,32021,20233,1105,2546,171951,4487,206,1052,1366,7486,9203,1891,12966,272,515529,4962
U1523,B,20,F,3,12,130.62,160280,309,11588,173696,605,1814,22288,-3864,67553,32684,19988,858,2240,167132,4404,241,1068,1173,7539,10229,1746,13074,-20,515770,5059
U1523,B,20,F,3,13,130.63,159001,249,11110,169410,726,1803,22108,-4647,64902,32121,20402,920,2353,167329,4371,259,998,1209,7542,9985,1704,13820,75,210803,1844
U1523,B,20,F,3,16,130.66,151161,255,9567,150320,518,1913,20525,-1840,61116,30767,19033,606,2335,163424,4251,260,1116,1095,7009,9546,1700,12712,93,516746,4724
U1523,B,20,F,3,18,130.68,157834,233,10736,166570,605,2614,22980,-3895,64470,32470,19981,739,2241,165753,4336,242,1032,1161,7059,9781,1697,13687,322,515531,4916
U1523,B,20,F,3,20,130.7,161201,267,10788,172643,664,1917,24473,-4110,66589,32657,19706,911,2093,168181,4446,278,1015,1153,7372,9861,1885,13316,111,211496,1642
U1523,B,20,F,3,22,130.72,163204,319,11242,169906,719,1897,26200,-3742,67086,33549,19912,1083,1962,174077,4436,300,963,1332,7500,9603,1926,12928,68,517727,5177
U1523,B,20,F,3,25,130.75,163136,168,10974,168926,686,1540,25512,-4311,67886,32803,20340,1213,2612,173637,4575,280,1090,1421,7501,9513,1839,12392,-32,514396,5624
U1523,B,20,F,3,26,130.76,163221,248,10693,171108,600,1665,25765,-4550,68077,32820,19881,923,2295,172831,4308,250,1100,1233,7533,9445,1895,13354,244,516718,4977
U1523,B,20,F,3,28,130.78,165996,308,12039,176659,777,1587,26327,-4929,69784,32900,20324,800,1884,176551,4310,300,1139,1315,7830,9165,1819,13052,82,515301,4904
U1523,B,20,F,3,30,130.8,163119,287,11252,170433,562,1227,26109,-4735,68605,33588,20343,878,2173,173975,4455,240,1117,1330,7573,9273,1957,12992,429,517087,5066
U1523,B,20,F,3,32,130.82,167119,293,11887,177646,815,1833,26988,-4977,69876,33978,19928,849,2271,177619,4396,266,1011,1233,7779,9666,2116,13579,133,514555,5099
U1523,B,20,F,3,35,130.85,144973,110,8427,139371,540,1410,19831,-656,59801,29120,17955,712,2312,156710,4340,218,933,1134,6770,8971,1554,12342,319,215089,1561
U1523,B,20,F,3,36,130.86,160171,243,10872,167418,567,1632,24308,-4088,66760,32873,19315,963,2347,169719,4330,200,1048,1142,7497,9724,1954,13181,-98,516921,5126
U1523,B,20,F,3,38,130.88,164072,299,11482,172174,702,1868,25218,-4507,68703,33207,20659,677,2518,176898,4352,219,1123,1251,7170,9649,1960,12798,127,516951,5004
U1523,B,20,F,3,40,130.9,164686,241,11893,179583,615,1774,23445,-4330,69921,33815,20149,1021,2344,173168,4275,253,1047,1200,7534,9849,1811,14530,293,516491,5222
U1523,B,20,F,3,43,130.93,163523,280,11475,175289,693,1609,24555,-4867,68834,32859,19979,911,2152,172880,4397,312,990,1209,7706,9872,1835,13932,102,212424,1869
U1523,B,20,F,3,44,130.94,163261,169,11203,171036,707,1965,25428,-4294,68296,33052,19587,857,2255,171047,4472,241,1144,1138,7471,9832,1801,13739,99,514571,5089
U1523,B,20,F,3,46,130.96,162719,295,11540,172895,692,2061,24492,-4327,68570,33498,20167,904,2126,171411,4461,300,1016,1150,7417,9890,1983,13339,0,515670,5124
U1523,B,20,F,3,48,130.98,165174,257,11290,172170,659,3271,23783,-4388,67770,32916,20002,857,2612,184828,4517,248,999,1114,7363,9495,1764,13488,321,515432,5192
U1523,B,20,F,3,50,131,164713,347,11454,175190,867,2966,24795,-4247,67379,34648,20197,850,2254,177195,4489,292,1140,1203,7266,9927,1968,13243,-47,515059,4704
U1523,B,20,F,3,52,131.02,163243,362,12034,179149,749,2583,22334,-4480,67129,33485,20028,622,2231,172467,4275,303,976,1224,7403,9778,1771,12903,121,515564,4891
U1523,B,20,F,3,54,131.04,163348,249,11704,177367,638,1926,23766,-4510,68638,33121,20409,631,2206,170527,4268,188,1005,1266,7654,9427,1684,13756,12,90711,3363
U1523,B,20,F,3,56,131.06,161433,250,11132,171802,554,2214,23918,-4312,67316,33215,19926,810,2307,171489,4308,274,1048,1175,7521,9638,1855,13373,-86,514670,5109
U1523,B,20,F,3,59,131.09,164200,192,11276,175129,584,2037,25291,-4982,68053,33172,19871,1045,2740,175605,4381,293,1082,1297,7535,9333,1991,12886,-43,514075,4568
U1523,B,20,F,3,60,131.1,165027,314,11789,176902,780,2126,24655,-4620,69351,33582,20309,517,2209,174391,4496,257,1086,1212,7865,10115,1882,13617,523,512366,5181
U1523,B,20,F,3,62,131.12,166726,300,12342,183284,633,2205,22554,-4629,69088,34051,21468,989,2372,177848,4404,319,1050,1234,7570,9857,1825,13209,81,512995,4907
U1523,B,20,F,3,64,131.14,161968,312,10928,168162,827,1730,25844,-4479,67617,33252,20002,735,2286,173209,4395,253,1126,1195,7409,9550,1699,12962,126,514800,4889
U1523,B,20,F,3,66,131.16,163976,305,11497,174616,667,1789,25101,-4978,69233,32882,19859,866,2111,173348,4355,258,1064,1235,7487,9462,1808,13435,387,515198,5004
U1523,B,20,F,3,68,131.18,165008,355,11526,176678,630,1618,26032,-4859,68428,34278,20613,743,2212,174748,4240,197,1021,1274,7519,10025,1918,14237,34,514054,5002
U1523,B,20,F,3,70,131.2,166043,247,11427,174894,805,2254,27004,-5246,68452,34407,20046,799,2112,177777,4262,227,1006,1206,7738,10041,1789,13822,129,511384,5046
U1523,B,20,F,3,73,131.23,169195,286,11559,177050,802,3812,25145,-5403,68032,34701,20597,720,2461,189667,4198,278,1059,1329,7282,10364,1768,12896,109,511646,5062
U1523,B,20,F,3,74,131.24,171367,241,11625,180679,682,4350,25022,-5151,68610,34356,20870,909,2477,195765,4537,264,1073,1295,7381,9960,1605,13059,542,512595,4979
U1523,B,20,F,3,76,131.26,171496,219,11186,172962,777,6172,27272,-5327,67387,35778,20812,1244,2803,198996,4514,226,1064,1355,6891,10264,1934,13235,276,513709,5341
U1523,B,20,F,3,78,131.28,167485,312,11504,174859,662,3611,26352,-5095,67386,34667,20919,767,2501,183683,4364,268,1127,1183,7298,10485,1822,14485,51,514347,5091
U1523,B,20,F,3,80,131.3,164507,257,11094,171715,661,2723,24978,-4431,68157,33572,20123,1160,2473,179386,4357,223,968,1292,7404,9992,1858,13042,285,515285,5104
U1523,B,20,F,3,82,131.32,168798,319,11441,172754,750,5103,25295,-4721,67374,33878,20396,876,2307,194386,4515,249,1213,1147,7218,10419,1610,13177,498,516753,5352
U1523,B,20,F,3,84,131.34,159439,326,10697,163821,708,3321,23905,-3854,63994,33020,19581,1210,2360,177209,4366,253,993,1153,7013,9965,1718,13184,-16,515950,4879
U1523,B,20,F,3,88,131.38,165205,195,10843,166233,598,5489,25682,-4510,65746,34148,20096,1013,2526,188884,4423,183,1049,1189,7380,9952,1905,13164,291,515687,4853
U1523,B,20,F,3,90,131.4,169501,288,11217,174114,767,6516,24983,-4908,65925,35337,20683,960,2338,196935,4459,298,1059,1339,6952,10319,1645,13011,103,515102,4644
U1523,B,20,F,3,92,131.42,164119,180,10629,167466,707,2411,26036,-4250,67159,33790,20150,744,2222,180642,4372,229,1006,1217,7401,9983,1790,13435,207,514796,4631
U1523,B,20,F,3,94,131.44,162001,238,10482,165626,646,2935,24706,-4018,65898,33296,20219,1026,2204,179270,4343,234,1073,1258,7155,9508,1837,13835,-102,515893,4748
U1523,B,20,F,3,96,131.46,157377,256,9908,158090,755,3207,22167,-3028,64469,32364,19565,766,2389,175420,4480,283,1086,1093,6918,9872,1943,13335,-63,515013,4735
U1523,B,20,F,3,98,131.48,155192,87,9219,150945,587,2199,24375,-2784,63480,32721,19640,655,2384,170114,4419,235,931,1202,7082,9776,1826,12694,641,516212,4410
U1523,B,20,F,3,100,131.5,158580,303,10086,157503,566,3517,24042,-3117,64474,32733,19377,1137,2051,177199,4249,237,956,1123,6726,10087,1651,12940,-24,514701,4814
U1523,B,20,F,3,102,131.52,161396,245,11491,171639,675,1856,23104,-4097,67440,34713,20333,1118,2139,169534,4290,256,1045,1107,7337,10462,1895,14405,120,513595,4986
U1523,B,20,F,3,104,131.54,158837,239,10983,166053,706,1797,24227,-3986,66397,33889,19608,723,2253,165663,4472,207,1029,1084,7339,10299,1757,13627,167,210457,1708
U1523,B,20,F,3,106,131.56,159143,273,10463,161839,677,2505,23762,-3326,66724,32028,19739,911,2303,173751,4344,257,1002,1199,7530,9241,1727,13130,57,515447,4590
U1523,B,20,F,3,108,131.58,162201,331,11348,167585,715,2577,23300,-4159,67791,32999,20097,1168,2605,178848,4369,228,1101,1225,7525,9610,1808,12960,-37,514675,4914
U1523,B,20,F,3,110,131.6,153133,200,10023,156133,689,1681,20633,-2655,63139,31378,19120,806,2270,166615,4289,195,1058,1186,6993,9432,1841,13469,198,511433,4814
U1523,B,20,F,3,114,131.64,148492,240,9130,145857,638,2454,19511,-1787,59069,30690,17999,877,1913,165648,4187,213,1007,1103,6615,9592,1705,13138,68,514285,4635
U1523,B,20,F,3,116,131.66,160004,253,10729,164126,617,1736,24194,-3840,68212,32268,20247,725,2223,174104,4475,237,947,1162,7593,9421,1826,13307,350,511954,4984
U1523,B,20,F,3,118,131.68,163894,331,11719,171452,684,2222,24072,-4613,69320,33026,20607,1132,2278,179751,4349,312,1150,1092,7517,9714,1525,12997,57,515495,4975
U1523,B,20,F,3,120,131.7,166025,289,11865,175241,643,2032,24368,-4485,70096,33550,20238,646,2381,179875,4498,303,1135,1271,7525,10054,1821,13578,266,514622,5846
U1523,B,20,F,3,122,131.72,160050,277,10898,165596,681,1945,23582,-3328,66809,33169,20163,885,2101,173653,4445,271,972,1151,7112,9747,1686,12902,167,515536,5377
U1523,B,20,F,3,124,131.74,166283,244,11616,177321,612,2241,23820,-4772,69228,34350,20451,688,2410,180203,4333,257,1083,1166,7507,10139,1884,13870,-20,515319,5179
U1523,B,20,F,3,126,131.76,160411,325,10880,168859,702,1646,23774,-3892,67152,33517,20122,1062,2280,168466,4262,200,1040,1239,7297,10333,1732,13452,226,517125,4935
U1523,B,20,F,3,129,131.79,147642,250,8857,142303,449,2452,20180,-1412,60319,29633,18417,619,2185,163273,4136,229,1034,1108,6723,8884,1761,11933,44,515072,4228
U1523,B,20,F,3,130,131.8,161198,264,10570,165627,678,2643,23693,-3455,66090,32992,19836,669,2617,176550,4296,290,1031,1201,7564,9588,1733,13382,185,518859,5289
U1523,B,20,F,3,132,131.82,167379,276,11920,176056,702,2408,23363,-4520,69138,33337,20782,846,2624,184818,4541,210,1059,1358,7590,10392,1835,13744,162,513779,5197
U1523,B,21,F,1,12,132.12,156666,278,9334,161519,575,1816,33260,-4340,59653,27464,18115,648,1833,148544,4576,304,978,1611,7014,10540,1666,14240,139,212513,1775
U1523,B,21,F,1,14,132.14,147727,197,7212,140087,490,1830,38528,-3540,51308,25443,16277,923,1825,134884,4467,259,973,1720,6722,9204,1614,14509,172,216161,1936
U1523,B,21,F,1,16,132.16,151571,178,8259,158263,530,2640,34534,-4425,53006,25932,16739,713,1765,139968,4458,224,1144,1793,6439,10357,1698,14360,123,219219,1486
U1523,B,21,F,1,18,132.18,159214,227,7982,162386,614,5835,36557,-4909,52936,26432,16616,787,1654,156990,4546,236,1111,1635,6611,10945,1587,15026,314,217744,1795
U1523,B,21,F,1,20,132.2,160535,147,7168,163789,415,5974,39573,-5231,47720,23532,16115,542,1930,157916,4716,256,1010,2545,6019,8146,1277,9563,58,218590,1363
U1523,B,21,F,1,22,132.22,155615,129,6233,143591,382,7964,42555,-4199,45218,23049,14695,664,1910,162855,4739,227,1211,2417,5756,8234,1122,9700,31,212932,1360
U1523,B,21,F,1,24,132.24,144648,146,5843,143099,309,2930,38927,-2911,43804,21753,14400,705,1642,130250,4663,314,1109,2492,5716,7691,1163,9423,9,217252,1486
U1523,B,21,F,1,28,132.28,139519,155,5782,136554,334,1231,39225,-3491,41596,20495,13730,757,1442,118399,4592,311,937,2374,5699,8035,1204,10534,192,219213,1388
U1523,B,21,F,1,32,132.32,138936,96,5704,136309,272,1278,38214,-2645,42410,19981,13425,945,1584,121402,4564,310,976,2355,5663,7386,1149,9487,35,215639,1363
U1523,B,21,F,1,34,132.34,124963,130,4031,105029,120,981,36547,-590,36409,17456,12252,906,1780,106135,4498,275,988,2252,5293,7151,1010,8212,-1553,515827,3738
U1523,B,21,F,1,36,132.36,149136,173,6810,153940,588,1388,41156,-4260,47030,22506,14957,718,1639,126696,4621,256,902,2522,6011,8265,1363,10450,284,222503,1502
U1523,B,21,F,1,38,132.38,136239,192,6019,125199,400,2007,41358,-4163,43934,25119,14163,752,1886,116748,4485,260,896,1458,6095,10144,1565,14084,219,210681,1926
U1523,B,21,F,1,40,132.4,132670,106,5450,122117,349,1605,37948,-2921,40172,19005,13023,621,1921,118383,4680,334,1085,2520,5671,7414,1248,8860,-26,220101,1281
U1523,B,21,F,1,60,132.6,129978,106,4697,125000,344,1612,34366,-951,36881,18253,12447,642,1406,110058,4563,301,917,2345,5007,7132,1224,8443,99,516313,3424
U1523,B,21,F,1,62,132.62,144234,186,5689,136570,465,2136,43797,-4539,43117,22038,14505,376,1685,128454,4816,345,1036,2415,5547,8549,1493,10682,89,219469,1352
U1523,B,21,F,1,64,132.64,141513,214,6172,143613,466,1889,37424,-3362,43186,21984,14363,648,1902,124890,4504,207,873,2304,5610,8820,1587,10526,308,217202,1499
U1523,B,21,F,1,66,132.66,138541,131,5593,136908,405,2173,37337,-2623,40607,21323,13889,863,1912,121213,4698,257,853,2262,5237,8020,1294,8863,-68,215377,1156
U1523,B,21,F,1,68,132.68,143897,217,6329,144593,383,3446,36431,-3485,42925,22158,14846,682,1454,134111,4478,272,1000,2201,5498,8391,1290,9396,307,214980,1466
U1523,B,21,F,1,70,132.7,149985,196,6545,155473,380,5476,39559,-4592,43232,23426,14208,412,1705,141866,4573,272,1018,2284,5497,9026,1067,9329,82,215261,1249
U1523,B,21,F,1,72,132.72,148438,123,6547,152031,438,5549,39651,-4411,44649,23565,14988,670,1627,139640,4541,211,941,2321,5379,8638,1310,10442,43,216048,1531
U1523,B,21,F,1,74,132.74,146182,111,5740,133858,331,6740,39743,-3547,41686,22451,14375,582,1472,150608,4605,253,978,2210,5228,8478,1263,9403,483,213384,1356
U1523,B,21,F,1,76,132.76,148248,202,5614,129687,383,6224,43943,-4600,42378,23293,14300,417,1827,152205,4411,275,1044,2247,5337,8717,1189,9929,500,216011,1363
U1523,B,21,F,1,78,132.78,146872,158,6260,141772,465,3769,42832,-4470,44020,24605,15180,663,2088,134576,4562,324,928,2318,5734,9406,1395,11841,138,519765,4090
U1523,B,21,F,1,80,132.8,143582,138,5994,142187,402,2633,39044,-3381,43101,23578,14836,556,1688,126199,4504,291,985,2532,5717,9452,1275,10932,607,516378,3942
U1523,B,21,F,1,82,132.82,127552,170,5588,123438,339,2092,34076,-2478,38581,22721,13157,554,1692,107860,4406,217,843,1730,5343,9037,1326,13168,208,217841,1378
U1523,B,21,F,1,84,132.84,125819,132,4597,114294,329,1868,32189,-455,36916,20708,12595,651,1354,107699,4414,271,840,1895,4831,8332,1064,10028,-843,219005,1261
U1523,B,21,F,1,98,132.98,131377,136,5033,122123,329,3068,37049,-2199,38522,26342,13323,521,1589,109613,4490,206,735,1384,5002,9988,1424,15899,252,520320,4135
U1523,B,21,F,1,100,133,123545,117,4227,106933,282,3014,34322,-1174,35190,23615,11802,355,1447,103858,4376,241,678,1450,4954,9684,1391,15581,-91,208448,1779
U1523,B,21,F,1,102,133.02,130390,127,4975,119155,305,3994,36661,-2688,37039,26416,13294,692,1717,110535,4507,230,746,1558,5303,10524,1496,17626,23,217493,1797
U1523,B,21,F,1,109,133.09,117126,138,5625,103026,293,1323,21481,-140,40929,25593,13300,446,1624,104315,4400,275,825,945,5458,8287,1472,11992,-1193,217173,1642
U1523,B,21,F,1,116,133.16,138034,199,7600,125977,529,848,23726,-1448,54797,31085,16917,778,1764,136178,4198,272,842,1073,6646,9297,1736,15576,170,213574,1543
U1523,B,21,F,1,118,133.18,125949,237,6450,115932,442,1162,22008,-1529,46162,28001,14602,779,1751,116762,4280,220,754,963,6663,10019,1527,15723,290,216617,1741
U1523,B,21,F,1,130,133.3,131752,166,6877,122026,422,1564,24274,-2133,48589,24086,15287,777,1577,130740,4081,193,1129,1066,6239,8205,1623,12332,-148,211866,1590
U1523,B,21,F,1,132,133.32,150727,177,8320,147613,595,1583,29237,-4174,55750,30521,17163,976,2144,155152,4371,234,829,1367,6683,9343,1678,12490,346,516523,5273
U1523,B,21,F,1,134,133.34,152955,269,9331,149963,491,1319,28069,-4062,60577,28253,18305,783,2425,157810,4387,232,920,1454,6894,8730,1841,11617,94,214650,1806
U1523,B,21,F,2,4,133.53,138793,176,6818,129868,390,2100,30716,-2310,49203,26204,15517,539,1867,129113,4404,343,815,1505,6411,10633,1711,14275,106,214273,1968
U1523,B,21,F,2,12,133.61,130228,125,5133,116905,384,4026,28368,-1566,40943,23114,13808,770,1606,124444,4399,219,998,1899,5315,8960,1307,13254,134,215687,1477
U1523,B,21,F,2,14,133.63,145979,186,6032,140147,422,3288,42219,-3930,44682,25290,15211,541,1699,126406,4587,280,1040,2435,5785,10105,1530,14216,335,515498,4742
U1523,B,21,F,2,16,133.65,125881,115,3797,104217,207,3910,37238,-609,35445,20349,12505,508,1554,109464,4450,274,834,2039,4872,8398,1240,11039,-1689,216179,1329
U1523,B,21,F,2,42,133.91,125169,162,5178,112356,360,1391,27598,-1237,40506,23756,13910,754,1665,110609,4486,200,1181,1450,5920,11241,1379,12349,94,217202,1933
U1523,B,21,F,2,44,133.93,144425,232,7451,151589,454,1381,32674,-3472,48657,28739,15841,713,1766,126314,4470,288,1153,1819,6004,11504,1441,13307,113,219852,1684
U1523,B,21,F,2,46,133.95,147212,162,7446,150620,543,1366,35034,-5007,49875,31392,16792,703,1747,127560,4531,246,870,1611,6389,12318,1758,14111,156,217586,2018
U1523,B,21,F,2,48,133.97,146755,128,7280,147775,519,1976,34877,-4303,49424,31185,16469,562,1697,131123,4525,272,931,1563,6506,11328,1741,15966,206,218092,1936
U1523,B,21,F,2,50,133.99,133520,235,6427,133515,489,1149,29878,-3148,43369,27123,14634,496,1736,116729,4438,271,813,1563,5888,10610,1531,13841,271,513681,4907
U1523,B,21,F,2,52,134.01,143577,159,7525,146004,435,2826,31662,-3966,47407,30902,15721,371,1699,129511,4442,289,935,1544,5936,11645,1353,14968,85,219707,1908
U1523,B,21,F,2,54,134.03,143399,148,8181,146068,529,1079,27704,-3834,53803,34259,16752,760,1778,126362,4566,288,966,1306,6683,12370,1613,14845,17,221235,1961
U1523,B,21,F,2,56,134.05,135170,210,7249,131746,493,1013,26639,-3168,48382,32065,15626,812,2111,120980,4492,239,841,1179,6118,11234,1694,13891,54,518517,5505
U1523,B,21,F,2,58,134.07,137621,185,7527,130841,485,964,25618,-1878,51864,28732,16511,709,1537,131786,4446,294,992,1366,6797,10391,1701,12977,-147,219333,1906
U1523,B,21,F,2,60,134.09,136438,196,7350,126095,492,1393,24384,-2554,49815,26195,15879,804,1929,135518,4594,340,1043,1460,6758,10134,1783,14397,51,516947,5211
U1523,B,21,F,2,62,134.11,141946,199,7824,125233,487,780,24885,-2021,57118,28522,18140,747,2092,151281,4353,270,1034,1128,7319,9458,1557,12937,187,516743,4886
U1523,B,21,F,2,64,134.13,120217,238,5790,99562,368,495,20272,-1361,43634,26406,13989,847,1599,119761,4362,261,1014,1089,6712,9068,1705,12226,73,215108,1659
U1523,B,21,F,2,66,134.15,157547,217,9887,152686,603,973,29795,-4605,63312,32116,20361,920,2064,161028,4407,362,1016,1427,7130,10362,1775,11808,257,213885,1920
U1523,B,21,F,2,68,134.17,133708,198,7169,123833,479,1178,24999,-2913,49500,27799,16462,473,1586,128144,4292,255,901,1182,7123,10962,1511,11241,64,218764,1576
U1523,B,21,F,2,70,134.19,142633,195,8300,137044,544,569,26550,-2951,55003,31150,18175,707,2012,139231,4468,252,912,1248,6848,10772,1680,12723,420,214260,1932
U1523,B,21,F,2,72,134.21,141545,231,7742,132477,481,822,28670,-3502,52049,31288,17179,843,2286,136837,4529,257,954,1404,6941,11154,1461,13686,104,218023,1934
U1523,B,21,F,2,74,134.23,133011,199,7004,124175,359,967,26646,-2579,47947,30202,15537,483,1782,121882,4319,251,848,1224,6617,11079,1579,14584,74,220762,1637
U1523,B,21,F,2,76,134.25,144313,123,7908,146642,465,994,31512,-3786,52659,31877,17086,604,2023,125030,4604,302,968,1529,6733,11061,1751,16529,48,503968,5208
U1523,B,21,F,2,78,134.27,117575,89,5008,105251,294,1606,22288,-1743,39344,20871,12859,880,1590,110363,4390,254,903,1370,6409,9439,1506,14590,-101,211290,2107
U1523,B,21,F,2,80,134.29,128248,113,6101,121255,278,2355,25472,-2967,43077,24573,13473,661,1882,118411,4462,316,765,1194,6445,11501,1227,13045,-44,518959,5051
U1523,B,21,F,2,82,134.31,106277,101,4305,93881,282,1508,18285,-275,34995,19092,10631,350,1167,88325,4318,285,793,1021,6148,9986,1479,11758,251,525143,5101
U1523,B,21,F,3,2,134.35,139807,92,6466,136169,396,1685,32109,-2671,48424,27001,15356,643,1612,125294,4465,269,892,1636,6462,11424,1452,13658,446,214888,1632
U1523,B,21,F,3,6,134.39,146429,127,7016,141173,448,1579,30156,-1868,50314,28153,17073,606,1920,140120,4712,218,1059,2024,6387,9725,1380,12137,-58,213358,1820
U1523,B,21,F,3,8,134.41,147217,144,6638,133584,448,1967,34737,-1634,49891,26584,16937,611,1923,145476,4376,279,1161,2013,6440,9498,1572,11971,63,215929,1650
U1523,B,21,F,3,10,134.43,153692,172,7859,155278,478,1305,34269,-3533,53022,26963,17227,801,2048,146475,4526,315,1186,2248,6556,9229,1434,11632,-114,515528,4395
U1523,B,21,F,3,12,134.45,153988,214,8221,154112,515,1044,31448,-3591,53725,33676,18087,912,2021,148912,4521,274,1042,2126,6269,10854,1831,12491,166,513751,5079
U1523,B,21,F,3,18,134.51,142875,241,6644,135707,438,660,26838,-1035,49614,24568,16659,730,2005,141994,4524,266,1127,2022,6347,9208,1517,11029,-135,218275,1535
U1523,B,21,F,3,20,134.53,151561,173,7955,150860,562,746,29790,-1929,54028,26293,17935,928,1972,151614,4389,294,1069,2042,6868,9410,1388,10483,-75,214463,1697
U1523,B,21,F,3,22,134.55,155044,241,8269,156845,532,883,29616,-2462,56808,25499,18070,918,1863,158248,4659,299,1064,2137,6637,8926,1509,10977,-100,214380,1608
U1523,B,21,F,3,24,134.57,154174,248,8340,156614,630,905,29253,-2679,56463,25746,18266,1205,2511,156632,4536,256,1110,2074,6914,8975,1468,10387,-134,213599,1501
U1523,B,21,F,3,26,134.59,153011,162,8333,155775,431,676,28215,-2394,55489,27981,17856,712,1796,153907,4546,238,1137,1915,6765,9612,1655,10522,280,212732,1716
U1523,B,21,F,3,28,134.61,153991,126,8404,158288,563,552,28545,-2593,56024,27138,18188,853,1934,154532,4428,270,1080,1935,6846,9680,1484,10980,53,215276,1579
U1523,B,21,F,3,32,134.65,144850,124,6701,140307,474,416,26773,-342,51983,25504,17540,1022,2217,143852,4325,250,1107,1917,6357,9090,1357,10607,195,213852,1564
U1523,B,21,F,3,34,134.67,146728,100,7067,143508,619,1071,27081,-857,52757,25834,17437,743,1861,146656,4478,301,996,2037,6350,9133,1355,10835,307,215496,1523
U1523,B,21,F,3,36,134.69,151677,278,8252,156336,456,794,29267,-1966,54517,25664,17408,608,1777,147985,4678,256,1039,2015,6554,9238,1377,11150,223,518937,5202
U1523,B,21,F,3,38,134.71,150124,185,7802,150728,535,1144,28219,-1756,53883,25378,17942,789,1830,149947,4648,247,1131,1887,6536,9436,1705,10574,-18,217869,1478
U1523,B,21,F,3,40,134.73,148103,131,7374,143928,468,2028,27375,-1557,53147,24534,17293,753,1832,151227,4419,262,1038,1863,6413,9157,1498,10849,50,216005,1705
U1523,B,21,F,3,42,134.75,147340,116,7107,143187,410,1290,28458,-1192,53166,24989,17373,925,1841,148116,4466,235,1028,1734,6598,9014,1427,10841,366,216778,1562
U1523,B,21,F,3,44,134.77,143023,189,6611,140327,423,1177,29753,-1317,48404,23003,15745,677,1808,136324,4519,266,1036,2153,6063,8636,1439,9752,60,520281,4364
U1523,B,21,F,3,46,134.79,142670,98,6153,140523,415,1134,29585,-859,48670,23012,15622,519,1911,135927,4455,223,1061,2139,6054,8866,1656,9951,288,214727,1678
U1523,B,21,F,3,48,134.81,142897,124,6420,144051,420,1236,29443,-1143,46693,24627,15580,605,1839,131595,4486,289,1006,2166,6005,9178,1604,10713,164,220387,1537
U1523,B,21,F,3,50,134.83,140059,187,5820,139217,386,1579,30086,-582,43940,22530,14538,881,1705,128398,4490,251,940,2430,5530,8590,1229,10255,177,518987,4319
U1523,B,21,F,3,52,134.85,145448,148,6243,148811,469,1200,32776,-1790,45781,24762,15791,779,1925,130906,4553,278,995,2503,5780,9000,1380,10084,244,217509,1542
U1523,B,21,F,3,54,134.87,149399,161,6246,149486,479,1850,36392,-3221,46264,27880,15980,621,1761,137165,4508,264,1072,2232,5918,10271,1262,11120,166,482789,-153
U1523,B,21,F,3,56,134.89,135006,95,5443,132745,372,1106,26412,-326,42640,25702,14870,839,1985,118557,4501,304,966,1861,5241,9774,1229,10671,103,217938,1663
U1523,B,21,F,3,58,134.91,139736,182,5751,140834,489,1632,28679,-813,44034,26468,15169,578,1733,124841,4606,268,907,2146,5633,10027,1465,11535,-271,213438,1605
U1523,B,21,F,3,60,134.93,139092,154,6014,140656,458,1359,28228,-855,43645,27808,15139,701,1615,120452,4474,258,974,2109,5433,10337,1403,11749,-56,216682,1642
U1523,B,21,F,3,62,134.95,147454,119,7134,163119,569,1407,30607,-2414,47154,31326,16373,650,1985,123127,4706,333,999,2160,5664,11684,1545,13145,448,515838,5251
U1523,B,21,F,3,64,134.97,132173,150,5769,133598,337,1151,27319,-2481,38805,27342,14377,731,2018,117436,4513,305,942,1851,5146,12247,1508,11142,317,213506,1593
U1523,B,21,F,3,66,134.99,140098,114,5983,141086,405,3326,28876,-1324,42749,28263,15097,838,1803,127185,4496,300,938,1996,5166,10978,1327,11388,110,217128,1605
U1523,B,21,F,3,88,135.21,132402,116,6767,128285,366,1596,21595,-181,49871,28736,15744,714,1375,118585,4219,269,924,1253,6162,9971,1359,14051,396,537512,5254
U1523,B,21,F,3,90,135.23,145647,161,8011,144330,570,1918,23168,-1714,56650,31935,17650,1001,1867,138989,4391,201,952,1171,6876,10316,1715,13934,145,219408,1906
U1523,B,21,F,CC,2,135.28,152716,267,9759,160976,596,1756,24931,-3353,60490,35165,18708,770,2010,141119,4467,316,878,1162,6667,10303,1505,14546,-101,224993,1981
