Site,Hole,Core,Type,Section,Interval,Rh,Ca,Ti,Mn,Cl,Cr,Ar,Si,K,Fe,P,S,Al,Ba,Br,Pb,Ga,Sr,Cu,Y,Ni,Nb,Zr,Rb,Zn,Bi,Mo,ln(Al/Ca),predicted_ln(Al/Ca),predicted_Al/Ca,ln(Ba/Ca),ln(Br/Ca),predicted_ln(Br/Ca),predicted_Br/Ca,ln(Cl/Ca),predicted_ln(Cl/Ca),predicted_Cl/Ca,ln(Cu/Ca),predicted_ln(Cu/Ca),predicted_Cu/Ca,ln(Fe/Ca),predicted_ln(Fe/Ca),predicted_Fe/Ca,ln(K/Ca),predicted_ln(K/Ca),predicted_K/Ca,ln(Mn/Ca),predicted_ln(Mn/Ca),predicted_Mn/Ca,ln(Nb/Ca),predicted_ln(Nb/Ca),predicted_Nb/Ca,ln(Ni/Ca),predicted_ln(Ni/Ca),predicted_Ni/Ca,ln(Rb/Ca),predicted_ln(Rb/Ca),predicted_Rb/Ca,ln(Si/Ca),predicted_ln(Si/Ca),predicted_Si/Ca,ln(Sr/Ca),predicted_ln(Sr/Ca),predicted_Sr/Ca,ln(Ti/Ca),predicted_ln(Ti/Ca),predicted_Ti/Ca,ln(Y/Ca),predicted_ln(Y/Ca),predicted_Y/Ca,ln(Zn/Ca),predicted_ln(Zn/Ca),predicted_Zn/Ca,ln(Zr/Ca),predicted_ln(Zr/Ca),predicted_Zr/Ca
U1456,A,2,H,1,144,38926,718303,23399,1223,125682,1258,-11556,91006,38782,361182,-2715,170,5826,-4403,1397,153,60,26925,106,-75,633,299,3570,1705,359,29,318,-4.814560827062705,-1.0576208483783183,0.3472810625438478,,-6.242564405325123,-7.667896724744667,0.0004676002822535893,-1.7431365783482633,-2.4019578460748807,0.09054051525550177,-8.821207670470017,-8.269315848605306,0.00025626055231201716,-0.6875094991859096,-1.2449309580641406,0.2879607888147733,-2.918935264139521,-2.1315896995998944,0.1186485283339077,-6.375584628894912,-5.454437955713663,0.0042772801271126,-7.784203191191398,-8.751582287211418,0.00015821079204742148,-7.034176342437909,-8.025487872917413,0.00032702044276589613,-6.043326374864467,-7.352367612171192,0.0006410727504953239,-2.0659660471907184,-0.20645291923867126,0.813464559086169,-3.2838362625574953,-4.754514668919659,0.008612723701591935,-3.424198199192195,-3.9434693831833583,0.019380858346342407,,,,-7.601324376093806,-7.007619485148208,0.0009049602977210002,-5.3043258898084,-7.608826844200773,0.0004960534652525114
U1456,A,2,H,1,146,19973,326470,10917,252,58756,724,1648,34783,11653,167493,-1855,375,1685,-1855,558,96,37,21008,75,-218,436,76,1809,719,175,37,118,-5.266572497076514,-1.2652937547125065,0.28215639919350805,,-6.3717343774816655,-7.741933909887342,0.0004342309989192391,-1.7149447854116706,-2.3969588489872384,0.09099426021752709,-8.378605226326666,-7.915502603522426,0.00036504037154618793,-0.6673965015337641,-1.2297657918171692,0.2923610430115904,-3.332774403289713,-2.321107661375656,0.09816479201369287,-7.166664252351553,-5.7261789727146635,0.003259508138606872,-8.365359999576645,-8.970305030397789,0.00012712940790668306,-6.618451096513942,-7.683095435677535,0.000460547096173471,-6.118231982141929,-7.402210916846048,0.0006099028249510081,-2.239209299205342,-0.3461385774892449,0.7074144485955512,-2.7434347433203987,-4.347571066868014,0.012938200469294843,-3.3980168535827064,-3.9278677849045356,0.01968560177338618,,,,-7.531307365939462,-6.973305521888401,0.0009365519904836467,-5.1955638544676805,-7.518362146483233,0.000543021227124976
U1456,A,2,H,1,148,24029,437391,13949,326,64320,881,-364,48909,17255,203503,-1548,392,2592,-2217,682,84,18,23727,79,-104,423,169,2442,930,158,28,84,-5.128397753409261,-1.2018105473022125,0.30064937891617194,,-6.463553153037964,-7.794562269032584,0.00041196907626844017,-1.916956907028578,-2.4327798416393454,0.08779244396756428,-8.619134958414405,-8.10778036017511,0.00030118665769678576,-0.7651467851105594,-1.3034693404760405,0.27158792569873114,-3.232725575349322,-2.2752902213233384,0.10276707890927683,-7.201685429514718,-5.738208975784781,0.003220531162328865,-7.858684095958353,-8.779613736848729,0.00015383749547980666,-6.941210631835148,-7.948921062156928,0.00035304287052556095,-6.153398224734124,-7.4256110574697,0.0005957966994054729,-2.190866103273662,-0.3071595634894202,0.7355332272948991,-2.914213891693899,-4.476174483624756,0.011376852347974477,-3.4454197107891904,-3.9561153909074878,0.019137311058133794,,,,-7.925987777854459,-7.16673064992461,0.0007718420325514306,-5.188010156210776,-7.512079227748588,0.0005464437257479421
U1456,A,2,H,2,4,46899,530319,24696,1521,74704,898,-18413,106049,25084,234894,-1666,219,5634,-3831,559,159,70,26018,69,-78,564,32,4502,1126,245,30,371,-4.544659042823232,-0.9336167757487734,0.39312927556373517,,-6.8550845181044515,-8.018978824061804,0.0003291559774145172,-1.9599450740488322,-2.4404025466663253,0.08712577221278231,-8.947127486662291,-8.369975253849796,0.00023172128787693542,-0.8143443637229323,-1.340564231625967,0.2616979686453962,-3.0512485195966392,-2.1921826598057397,0.11167273882059249,-5.854110699000258,-5.275308255178722,0.005116379314745207,-9.715498088459825,-9.478439671892302,7.648318295954134e-05,-6.846179739761491,-7.870653362349902,0.0003817848368555256,-6.154807182559915,-7.426548598953407,0.0005952383770500056,-1.6095774608255602,0.16153220781888744,1.1753103117304382,-3.014690106098046,-4.5518370255581315,0.010547809978784545,-3.0668374250775554,-3.730516262992121,0.02398045242031549,,,,-7.679975780714823,-7.046164995768391,0.0008707418610940515,-4.768956969792873,-7.163524516372435,0.000774320632426897
U1456,A,2,H,2,6,43162,586260,29793,790,94763,1258,-17088,104775,34594,319293,-1600,-683,7063,-5011,829,130,47,19966,57,199,546,307,5422,1258,281,40,-52,-4.418893486757521,-0.8758348637372904,0.4165141419302895,,-6.561298501031149,-7.850587599884527,0.00038952301731357545,-1.8223843394670378,-2.416010138808655,0.08927711108347489,-9.238467388331893,-8.602870298592169,0.00018357811273041037,-0.6076542006603493,-1.1847201978986888,0.30583173989163404,-2.830083120562575,-2.0908997900261195,0.12357589342119166,-6.609485710705377,-5.534784504865164,0.003947059116383635,-7.554670908579247,-8.665196083387615,0.00017248572416391048,-6.978899680421539,-7.9799618645360715,0.0003422524742230567,-6.144240218906058,-7.4195171842432055,0.0005994384940078074,-1.7219481833731716,0.0709279380154626,1.0735038642621082,-3.3797325502700732,-4.826728345891237,0.00801269319046743,-2.9794899105949755,-3.6784654306194344,0.025261710954125473,-7.988213831441952,-7.618039538276342,0.0004915044628897611,-7.643163986832698,-7.028124257667544,0.0008865932423479431,-4.683298626107833,-7.092276712447319,0.0008315021177367202
U1456,A,2,H,2,8,41651,630527,27825,628,115714,1139,-14679,97753,38924,380621,-1541,-689,6670,-4658,1140,103,83,30298,120,161,583,216,4615,1554,347,18,158,-4.548936117716782,-0.9355818413271146,0.3923575092905025,,-6.31552771523791,-7.7097175751671525,0.0004484481121340117,-1.6954343481719938,-2.393499238626197,0.09130961008226804,-8.566819513844406,-8.065959765968744,0.0003140495550213441,-0.5047518482665718,-1.1071319980567038,0.3305054934955906,-2.784944950684572,-2.070228729354735,0.12615692261319916,-6.911771090158252,-5.6386215068576195,0.0035577693881640284,-7.979032848942286,-8.824907896724174,0.00014702500307195226,-6.986124070275959,-7.985911891564928,0.0003402221091044544,-6.005723725698859,-7.327346250392486,0.0006573156257200029,-1.8641120887126996,-0.04369851043719053,0.9572425125993077,-3.0354742739081826,-4.567488321517187,0.010384008281276695,-3.1206210804827057,-3.762566219404357,0.023224065790328187,-8.272906891641988,-7.710809473913203,0.0004479587194349639,-7.504986476679592,-6.960406170358856,0.0009487111579223044,-4.9172441096894985,-7.286864901131899,0.0006844705754175548
U1456,A,2,H,2,10,47256,664276,28302,470,108088,1799,-24695,104127,37819,388836,-1426,-2072,7188,-5273,1297,117,55,29836,116,265,688,296,4471,2023,356,21,150,-4.526284756841935,-0.9251748667789568,0.39646208496527696,,-6.238643820428941,-7.665649537840621,0.0004686522490244837,-1.81575201560559,-2.4148340884686768,0.08938216722386312,-8.65286281363902,-8.13474216769473,0.0002931746159182558,-0.535540064870801,-1.1303462613567885,0.3229214218517088,-2.865886103918996,-2.107295794631034,0.12156626248304181,-7.253720310041281,-5.756083297072478,0.0031634777679645358,-7.716093550421324,-8.725948710779507,0.0001623187260636203,-6.872664166812041,-7.892466008119309,0.00037354726764981237,-5.79411616757764,-7.186539435331635,0.0007567032151737981,-1.8530864177776332,-0.03480853588228561,0.9657903127466072,-3.1029820076703314,-4.618324300628228,0.009869320226257085,-3.1557652522330684,-3.7835088118008455,0.022742751225668136,-7.8267231787591625,-7.565416276420889,0.0005180616660193279,-7.531522273893355,-6.973410844061082,0.0009364533559874711,-5.0010856285114045,-7.356601529658963,0.000638364239218774
U1456,A,2,H,2,12,44028,685343,27483,921,107879,1540,-20019,105944,39947,392465,-1646,-1320,7250,-4896,1319,147,72,33772,136,47,740,265,4454,2006,436,31,416,-4.548917973999253,-0.9355735053508534,0.3923607799870181,,-6.253045569130659,-7.6739042809299445,0.00046479956843183313,-1.8489092141960388,-2.4207135562826196,0.08885818951298358,-8.525019836111921,-8.032545400960947,0.00032472061192654684,-0.5574720815939525,-1.1468829649098993,0.31762527710630617,-2.8423658673405723,-2.0965246836482017,0.12288274344146521,-6.612214685592667,-5.5357219255612025,0.00394336079519169,-7.857944895861751,-8.779335533323348,0.00015388029956723287,-6.831024535649758,-7.858171495242814,0.00038658008904595066,-5.8337767533260925,-7.212930178707108,0.0007369944629897901,-1.8670087902411732,-0.0460341145952452,0.9550093818764676,-3.010287386058583,-4.548521604176242,0.010582838448502923,-3.216351811164655,-3.8196126533545147,0.02193629619958867,-9.587527120137915,-8.13919095219297,0.0002918732421437823,-7.3600324784989395,-6.8893670591918905,0.00101855832414287,-5.03611687403066,-7.385739371982717,0.0006200320597531653
U1456,A,2,H,2,14,69687,744496,29838,742,84342,1256,-42340,109055,31771,353294,-1720,-2152,6830,-5616,1065,118,101,45658,67,162,665,201,5563,1582,344,51,307,-4.691382805793554,-1.0010277571586212,0.36750154466845075,,-6.549732680214864,-7.843958343852293,0.0003921138432618153,-2.1778275177985686,-2.479037680806361,0.08382385209351337,-9.315770138967423,-8.664665567502457,0.00017257725485763918,-0.7454069078895813,-1.2885855064037486,0.2756604273593636,-3.1541535553547515,-2.239308102491965,0.10653218824104263,-6.911113515191009,-5.638395625561913,0.0035585731124929795,-8.217157850299314,-8.914528034983901,0.00013442178731915282,-7.020675717702535,-8.01436872186097,0.00033067692327461574,-6.15401761003079,-7.4260232056542606,0.0005955511934733332,-1.9208551372524365,-0.08945030737152848,0.9144337046096365,-2.791528641248832,-4.383787663903734,0.01247800650590373,-3.2169247304155957,-3.8199540588778484,0.02192880830518163,-8.432866423126006,-7.762933805394441,0.0004252072735767985,-7.6798211009849915,-7.046089190266917,0.0008708078706193973,-4.896569948283096,-7.269668811004174,0.0006963425765732355
U1456,A,2,H,2,16,51128,741633,28159,656,103978,1683,-21443,106746,36970,365079,-1959,-972,7070,-5008,1024,95,70,42492,57,-43,649,464,5570,1586,293,21,479,-4.652994031735018,-0.9833903623561842,0.3740408128117619,,-6.585137985026183,-7.864251830516296,0.0003842366840582312,-1.9646751733410808,-2.4412412926318408,0.08705272646054368,-9.473558522791086,-8.790800478991901,0.00015212614515029983,-0.7087407431242447,-1.2609392801215193,0.28338772099860093,-2.9987477386949584,-2.16813988558058,0.11439019799370145,-7.030449001681547,-5.679388144521701,0.0034156476869218856,-7.376725238399381,-8.598224889798711,0.00018443289197191224,-7.041177073921546,-8.031253694307011,0.0003251403267174784,-6.147639388430843,-7.421779042179125,0.0005980841815016737,-1.9384023309628053,-0.10359857159180708,0.9015871474813594,-2.8595386887257317,-4.435001905001769,0.011855043323738015,-3.270987492347837,-3.8521703363026716,0.021233602335242106,,,,-7.836437181608568,-7.122843659281886,0.0008064701609529705,-4.891459457704306,-7.265418072371431,0.0006993088468184572
U1456,A,2,H,2,18,57624,847886,28207,393,93707,1439,-32438,123074,40713,382393,-1773,-2134,8868,-5443,1107,86,93,43933,71,115,616,201,4703,1672,355,13,42,-4.560296901038519,-0.9408014563219793,0.3903148896332482,,-6.641092539066084,-7.896323662753028,0.00037210902720290965,-2.202573299828461,-2.4834256277729514,0.08345684327248105,-9.387821594733406,-8.72226298865283,0.00016291809165284513,-0.7962973172222149,-1.3269567890565592,0.2652833473184938,-3.0361987410252405,-2.1852906017807663,0.11244505217347134,-7.67669185990546,-5.901376786772483,0.00273567578255291,-8.347196563715645,-8.963469084470827,0.0001280014348334922,-7.227254508241201,-8.184507572623804,0.0002789417518630447,-6.228725678130074,-7.475735064823219,0.0005666690760052078,-1.9299603923082838,-0.09679185476933427,0.907744929248552,-2.960080446674484,-4.510713803802554,0.010990612234389581,-3.4031760187013735,-3.9309421578888784,0.019625173827731268,-8.905569343411472,-7.9169685383079385,0.0003645056382052849,-7.778383682299305,-7.094392778017317,0.0008297444650440287,-5.194545589829673,-7.517515187317884,0.0005434813387506432
U1456,A,2,H,2,20,90264,877303,22974,689,91799,889,-53255,100902,23913,309714,-3084,-1890,5540,-4026,908,160,75,53950,68,-163,652,112,4874,1579,279,43,59,-5.06485792795211,-1.1726177164616938,0.30955555107223515,,-6.873363329092146,-8.02945580792028,0.0003257254178907849,-2.257251024390377,-2.493121136904233,0.08265159663249014,-9.465100002517334,-8.784038798060726,0.00015315825908527293,-1.0412031377167295,-1.51161536391867,0.22055341601789036,-3.6024301845974063,-2.4445967401501445,0.08676111512245539,-7.149366436679781,-5.720237060063692,0.003278933506016624,-8.966108836398345,-9.196401381089702,0.0001014036591577747,-7.2045631457667865,-8.165818905101002,0.0002842038188779747,-6.320060693437798,-7.536510741851009,0.0005332550439085872,-2.1627026799426345,-0.2844514563577667,0.7524268801187411,-2.7887947370071586,-4.381728926464688,0.012503721906608508,-3.6424892869880896,-4.073550163233277,0.017016868482233872,,,,-8.053395925872074,-7.229170884096837,0.0007251218240183414,-5.192937473508288,-7.516177608847116,0.0005442087740810834
U1456,A,2,H,2,22,70610,1096856,22015,737,93398,108,-35642,86363,20921,275980,-2994,-2504,4359,-4282,1012,115,95,71866,83,-89,572,106,7295,1012,213,24,276,-5.527960511310627,-1.385386248331669,0.25022713131187085,,-6.988274613701608,-8.095320249257334,0.00030496295454031884,-2.4633332528375838,-2.529663844994476,0.07968580256554876,-9.489117855752422,-8.80323849906888,0.00015024571575446337,-1.3798747852434738,-1.7669732139371526,0.1708493313770457,-3.959449745365371,-2.6080941309715246,0.07367482460853524,-7.305370571359683,-5.773825499150319,0.003107845683321654,-9.244519369436953,-9.301183282703107,9.131611474536531e-05,-7.558819472169222,-8.457585373925847,0.00021228403889441552,-6.988274613701608,-7.98115021847014,0.00034184599871508835,-2.5416438412188658,-0.5899908925872315,0.5543323332448874,-2.7253999106810243,-4.333990128444624,0.013115111966100877,-3.908479145359165,-4.2320548855819435,0.014522517753994277,,,,-8.546666297839595,-7.470913017665997,0.000569408179748454,-5.013014002592134,-7.36652316042005,0.0006320619411823096
U1456,A,2,H,2,24,76962,1256371,12407,617,108213,-79,-38262,73961,16772,253258,-5325,-2248,3610,-2427,1280,81,54,96691,79,-474,614,104,4875,1068,237,8,243,-5.852274913232236,-1.5343897340404271,0.2155872165725153,,-6.8891226076455006,-8.038488655140807,0.0003227964383825018,-2.4518811785075156,-2.527633151652189,0.07984778440635235,-9.674290112092141,-8.951263883433128,0.00012957329097602592,-1.6015739536085678,-1.9341340123034387,0.14454939263344843,-4.31627185626851,-2.7715010994708127,0.06256801340281873,-7.618868940653775,-5.88151423638247,0.0027905565119736475,-9.39934706541779,-9.359453852534763,8.614713491019075e-05,-7.62374303641202,-8.51105659707946,0.00020123109236121244,-7.070194945039023,-8.035661224819654,0.0003237104143126857,-2.8324447583274415,-0.8244630411633449,0.4384703698050007,-2.56446235880389,-4.2127978209938375,0.014804888910133185,-4.617721856116291,-4.65469625858325,0.009516803450366358,,,,-8.575677823424032,-7.485130997280106,0.0005613696272606742,-5.5518625811272155,-7.814719754203834,0.0004037479526792088
U1456,A,2,H,2,26,89776,1324149,10532,322,101431,-43,-46846,70008,10018,205382,-5375,-2679,3184,-2942,1014,62,80,110085,27,-467,662,-48,5400,743,213,43,23,-6.030386999947268,-1.616221813066678,0.1986478116150902,,-7.174622362760413,-8.202130389165603,0.00027406907380559385,-2.56914650357403,-2.548426757075137,0.07820460411014914,-10.800443680907213,-9.851503034654526,5.266797170758232e-05,-1.8636536081601225,-2.131741629027796,0.11863050350016258,-4.884141792993979,-3.031557587078389,0.04824044089076238,-8.321729001367133,-6.122951257441201,0.0021919773182990754,,,,-7.601014990974534,-8.49233771736903,0.00020503338931749382,-7.485584502193783,-8.312067611584878,0.0002455358454066893,-2.939915746695875,-0.9111166659280037,0.4020749898164143,-2.487272473264269,-4.1546708007223305,0.015690955730775447,-4.834107026295341,-4.783641292539212,0.008365482272916482,,,,-8.734988381202117,-7.563205976695053,0.000519208003986248,-5.5021263143591765,-7.7733507569735565,0.00042080090033084827
U1456,A,2,H,2,28,75696,1055062,25238,544,95583,710,-38987,86005,18724,278602,-4946,-342,4801,-4664,846,117,79,72533,82,-102,703,69,8075,933,218,12,441,-5.392530582407117,-1.3231641226525572,0.26629138893185794,,-7.128590731331834,-8.175746142412287,0.0002813964180460937,-2.4013598319789575,-2.5186746556555675,0.08056631413068563,-9.462390843673806,-8.781873115754726,0.00015349031064630506,-1.3315705718850852,-1.7305519186793081,0.1771865903891753,-4.031548688518097,-2.6411118991327234,0.07128196711898223,-7.570160844082115,-5.864782687109679,0.0028376396341573628,-9.6350035863408,-9.448144959585974,7.883567307157409e-05,-7.313753199127393,-8.255748128449945,0.0002597611174171228,-7.030704890090714,-8.009383955173814,0.0003323293857341931,-2.5069493778575667,-0.5620168220481698,0.570058197750893,-2.677313181241038,-4.297778929562695,0.013598729230186523,-3.733004016725202,-4.12748835543845,0.016123324068496293,,,,-8.48461502814897,-7.440502907555684,0.0005869899216372696,-4.872581942847201,-7.2497163739813955,0.0007103758413442064
U1456,A,2,H,2,30,42925,617831,32395,904,105049,1519,-19947,124491,50880,449421,-2010,-623,9285,-5606,1158,121,82,25310,55,59,713,373,4087,2017,390,56,229,-4.197814762472085,-0.7742621295651646,0.46104384614476124,,-6.27952057812595,-7.689079132405974,0.0004577995504588567,-1.7717880493075884,-2.4070383537320024,0.09008168999400942,-9.32663705102642,-8.67335249969296,0.00017108458071337244,-0.31825486964532734,-0.9665135912799655,0.3804069830786623,-2.4967450382448875,-1.9382473510305849,0.14395603319952774,-6.527140875866714,-5.506498516324513,0.004060299594571834,-7.4123918166150755,-8.611648275216984,0.00018197372030952623,-6.7644888158445955,-7.803372496406536,0.0004083554767262489,-5.72460369830468,-7.140284804862654,0.0007925263489630352,-1.6019815331416054,0.16765678783120097,1.1825306820719168,-3.195015382719722,-4.687629052406946,0.009208493149078074,-2.9482108673748337,-3.6598260881599036,0.025736988304165195,-9.256432792353172,-8.03130072312754,0.000325125036110959,-7.367823497135199,-6.893185284600998,0.0010146766541303603,-5.018403752694614,-7.371006177975454,0.0006292347383388377
U1456,A,2,H,2,32,45640,668183,29892,643,106682,1290,-20099,116339,47565,423137,-2090,-904,8463,-5031,1307,143,134,30022,117,377,685,262,4737,1909,446,28,150,-4.368858367426462,-0.8528466549374123,0.4261999592468466,,-6.2368276534723455,-7.664608553725113,0.000469140362586569,-1.8347096413198094,-2.4181956737338335,0.08908220590280401,-8.650143432298812,-8.13256831359761,0.000293812627979557,-0.4568660844364508,-1.0710262130361645,0.3426566981582473,-2.6424648914560103,-2.0049798733037196,0.1346630059896529,-6.946172642858948,-5.650438664878266,0.0035159741022271662,-7.843972863335471,-8.774077053618829,0.00015469160725243487,-6.8828985288343425,-7.9008950563687685,0.00037041185255385034,-5.85798254337082,-7.229037071260905,0.00072521886111827,-1.748053745164717,0.04987908017859155,1.051143984548123,-3.1026316418764464,-4.618060461402905,0.009871924483597562,-3.106971202046387,-3.754432186757806,0.02341374146794597,-7.480072179648557,-7.452456758358354,0.0005800149039094493,-7.311998415076504,-6.865826506919474,0.0010428201981736397,-4.949158064172816,-7.313409882901137,0.0006665403480949076
