Site,Hole,Core,Core Type,Section,Interval (cm),Depth (CSF-A),Depth (CCSF), Sample_ID ,Al_Area,Si_Area,P_Area,S_Area,Cl_Area,Ar_Area,K_Area,Ca_Area,Ti_Area,Cr_Area,Mn_Area,Fe_Area,Rh_Area,Ni_Area,Cu_Area,Zn_Area,Ga_Area,Br_Area,Rb_Area,Sr_Area,Y_Area,Zr_Area,Nb_Area,Mo_Area,Pb_Area,Bi_Area,Al/Ca,ln(Al/Ca),ln(Al/Ca) predicted,Si/Ca,ln(Si/Ca),ln(Si/Ca) predicted,K/Ca,ln(K/Ca),ln(K/Ca) predicted,Ti/Ca,ln(Ti/Ca),ln(Ti/Ca) predicted,Mn/Ca,ln(Mn/Ca),ln(Mn/Ca) predicted,Fe/Ca,ln(Fe/Ca),ln(Fe/Ca) predicted,Ni/Ca,ln(Ni/Ca),ln(Ni/Ca) predicted,Zn/Ca,ln(Zn/Ca),ln(Zn/Ca) predicted,Br/Ca,ln(Br/Ca),ln(Br/Ca) predicted,Rb/Ca,ln(Rb/Ca),ln(Rb/Ca) predicted,Sr/Ca,ln(Sr/Ca),ln(Sr/Ca) predicted,Zr/Ca,ln(Zr/Ca),ln(Zr/Ca) predicted,Cl/Ca,ln(Cl/Ca),Cu/Ca,ln(Cu/Ca),ln(Cu/Ca) predicted
U1456,A,2,H,1,44,4.94,6.46,440,3483,73657,-4915,-1708,96658,-50771,18045,1175883,14109,273,238,263363,92380,656,57,244,56,1157,1197,91991,-564,5628,256,195,130,7,0.002962029,-5.821880642,-1.548814011,0.062639735,-2.770355451,-0.848447231,0.015345915,-4.176905996,-2.741879201,0.011998643,-4.422961742,-4.511516246,0.000202401,-8.505259239,-6.319823681,0.223970412,-1.496241325,-1.896930637,0.000557879,-7.491369124,-8.453659144,0.000207504,-8.480361687,-7.615024783,0.000983941,-6.923944186,-8.07084058,0.001017958,-6.889956207,-7.940018434,0.078231423,-2.548083888,-4.154918954,0.00478619,-5.342020494,-7.692978386,0.082200355,-2.498595659,4.84742E-05,-9.934478645,-9.098553429
U1456,A,2,H,1,46,4.96,6.48,460,3045,70280,-4516,-2127,116632,-38131,18227,1081795,15039,535,827,264399,77880,572,40,253,47,1515,1061,81911,-223,5101,217,45,120,22,0.002814766,-5.872876076,-1.57094093,0.064966098,-2.733889714,-0.817236206,0.016848848,-4.083472966,-2.699638128,0.013901895,-4.275730151,-4.433954643,0.00076447,-7.176327561,-5.783201069,0.244407674,-1.408917652,-1.82910634,0.000528751,-7.544993265,-8.500821577,0.000233871,-8.360742768,-7.53142312,0.00140045,-6.570961539,-7.869605173,0.000980777,-6.927165118,-7.964289806,0.075717673,-2.580743686,-4.18067447,0.004715311,-5.356940379,-7.706509229,0.107813403,-2.227353299,3.69756E-05,-10.2052528,-9.281407217
U1456,A,2,H,1,48,4.98,6.5,480,2486,67697,-4718,-2532,115950,-26231,17644,1273098,11220,-200,88,229896,67388,671,79,244,72,1205,1028,97155,-744,5026,149,-34,91,32,0.001952717,-6.238533586,-1.729599723,0.053175011,-2.934166713,-0.98865329,0.013859106,-4.278812797,-2.787951265,0.008813147,-4.731510679,-4.674059826,6.91227E-05,-9.579627044,-6.7536534,0.180579971,-1.711581546,-2.064185387,0.000527061,-7.548194721,-8.503637257,0.000191658,-8.559795633,-7.670541168,0.00094651,-6.962729012,-8.09295181,0.000807479,-7.121593412,-8.091115383,0.076313842,-2.572900938,-4.17448968,0.00394785,-5.53458414,-7.867614357,0.091077042,-2.396049515,6.20534E-05,-9.687516006,-8.931779559
U1456,A,2,H,1,50,5,6.52,500,2000,64159,-5009,-2231,124854,-17093,19526,1261137,12643,-76,333,242968,61512,700,53,237,68,1066,1049,100161,-551,5329,35,47,69,30,0.001585871,-6.446621793,-1.819889196,0.050873934,-2.978404597,-1.026516494,0.015482854,-4.168022063,-2.737862775,0.010025081,-4.602665272,-4.606184065,0.000264047,-8.239381763,-6.212462356,0.192657895,-1.646839227,-2.013900027,0.000555055,-7.496443918,-8.458122426,0.000187926,-8.579464112,-7.684287468,0.000845269,-7.075855648,-8.157445305,0.000831789,-7.091931645,-8.071767012,0.079421189,-2.532990083,-4.143015979,0.004225552,-5.466605371,-7.805964411,0.099001139,-2.312623919,4.20256E-05,-10.07723234,-9.194954999
U1456,A,2,H,1,52,5.02,6.54,520,3944,79084,-3415,-759,105749,-31181,20509,883558,39025,1015,1447,285410,62958,504,54,351,70,617,1079,55062,152,9372,159,-74,123,55,0.00446377,-5.411761501,-1.370863315,0.089506292,-2.413446359,-0.542968739,0.023211832,-3.763093123,-2.554794401,0.044168012,-3.119754471,-3.824986655,0.001637697,-6.41446449,-5.475560761,0.323023503,-1.130030195,-1.612494452,0.000570421,-7.469135949,-8.434105067,0.000397257,-7.830925993,-7.161134177,0.000698313,-7.266843193,-8.266327304,0.001221199,-6.707922251,-7.821277685,0.06231849,-2.775497115,-4.334257025,0.010607114,-4.546230417,-6.971276365,0.119685408,-2.122888576,6.11165E-05,-9.70272817,-8.942052333
U1456,A,2,H,1,54,5.04,6.56,540,4510,73361,-4220,-882,124857,-19241,27951,954261,18917,455,451,278434,48568,658,98,291,64,1118,1423,73883,-98,5080,186,32,122,24,0.00472617,-5.354640065,-1.346078324,0.07687729,-2.56554476,-0.67314976,0.029290729,-3.530484242,-2.449631926,0.019823717,-3.92087623,-4.247017598,0.000472617,-7.657225158,-5.977387519,0.291779712,-1.231756171,-1.691505018,0.000689539,-7.279487567,-8.267309315,0.000304948,-8.095369231,-7.345953555,0.001171587,-6.749395844,-7.971330571,0.001491206,-6.5081699,-7.690979226,0.077424311,-2.558454458,-4.163097186,0.005323491,-5.235625957,-7.596489181,0.130841562,-2.033768137,0.000102697,-9.183725019,-8.591569505
U1456,A,2,H,1,56,5.06,6.58,560,4887,84580,-3739,-1665,118731,-22321,30648,1041245,15483,241,608,294177,50356,660,60,287,82,1223,1391,72939,-298,4340,24,337,87,38,0.00469342,-5.361593773,-1.349095538,0.081229682,-2.51047456,-0.626015175,0.029433995,-3.525604984,-2.447426013,0.014869699,-4.208429744,-4.398500789,0.000583916,-7.445752789,-5.891994976,0.282524286,-1.263990765,-1.716541627,0.000633857,-7.363687836,-8.341363451,0.000275632,-8.196445455,-7.416595728,0.001174555,-6.746865535,-7.969888041,0.001335901,-6.618149479,-7.762718905,0.070049796,-2.658548916,-4.242031675,0.004168087,-5.480298043,-7.818382296,0.114027919,-2.171311961,5.76233E-05,-9.761583108,-8.981797073
U1456,A,2,H,1,58,5.08,6.6,580,4291,81062,-4562,-2365,94365,-43281,20273,1208900,13453,-10,201,278245,85074,541,49,262,84,1413,1044,93174,-409,4775,47,27,86,37,0.003549508,-5.640946328,-1.470306612,0.067054347,-2.70225184,-0.79015735,0.016769791,-4.088176183,-2.701764452,0.011128298,-4.498264005,-4.551185478,0.000166267,-8.701916505,-6.399233885,0.230163785,-1.468964114,-1.875744427,0.000447514,-7.711802134,-8.647529977,0.000216726,-8.436876909,-7.584633272,0.001168831,-6.751751031,-7.972673262,0.000863595,-7.054406645,-8.047289454,0.077073372,-2.562997421,-4.166679767,0.003949872,-5.53407216,-7.867150042,0.078058566,-2.550295893,4.05327E-05,-10.11340112,-9.219379773
U1456,A,2,H,1,60,5.1,6.62,600,3284,78653,-4440,-2296,95569,-37422,17321,1150691,15425,715,1010,238438,81248,652,56,236,61,1133,935,88949,-260,5402,126,125,91,19,0.002853937,-5.859055719,-1.564944276,0.068352842,-2.683072138,-0.773741443,0.015052694,-4.196198272,-2.750601239,0.013404989,-4.312128341,-4.45312921,0.000877733,-7.03816758,-5.727412069,0.207212883,-1.574008592,-1.957332473,0.000566616,-7.475828628,-8.439991278,0.000205094,-8.492041384,-7.623187724,0.000984626,-6.923248928,-8.070444214,0.000812555,-7.11532666,-8.08702758,0.077300509,-2.560054739,-4.164359167,0.00469457,-5.361348655,-7.710507095,0.083053574,-2.488269411,4.86664E-05,-9.930521499,-9.095881168
U1456,A,2,H,1,62,5.12,6.64,620,3869,89533,-4036,-1460,82003,-44187,12215,980766,15783,4,1034,204951,80632,604,35,233,58,794,831,76837,-321,4279,58,82,99,35,0.003944876,-5.535337823,-1.424483082,0.09128885,-2.393726627,-0.52609062,0.012454551,-4.385669194,-2.836261043,0.016092524,-4.129400488,-4.356868177,0.001054278,-6.854899123,-5.653408266,0.208970335,-1.565562973,-1.950772761,0.000615845,-7.39251498,-8.366716925,0.000237569,-8.345050724,-7.520455951,0.000809571,-7.119005717,-8.182045159,0.000847297,-7.073459383,-8.059717556,0.078343866,-2.546647604,-4.153786301,0.004362916,-5.434614562,-7.776951946,0.083611177,-2.481578067,3.56864E-05,-10.24074112,-9.305372476
U1456,A,2,H,1,64,5.14,6.66,640,3404,100164,-4135,-594,85651,-26403,15741,850195,22104,807,1022,224214,69062,491,44,146,64,559,1021,58355,-351,5696,105,234,122,20,0.004003787,-5.520514524,-1.418051252,0.117812972,-2.138656892,-0.307776434,0.018514576,-3.989196962,-2.657015946,0.025998741,-3.649707147,-4.104165725,0.001202077,-6.723704243,-5.600431773,0.263720676,-1.332864782,-1.770036076,0.000577515,-7.456776886,-8.423235271,0.000171725,-8.669614392,-7.747293499,0.000657496,-7.327071541,-8.300663485,0.001200901,-6.724683196,-7.832210849,0.068637195,-2.67892069,-4.258096856,0.006699639,-5.005701561,-7.387970746,0.100742771,-2.295184835,5.17528E-05,-9.86903138,-9.054356891
U1456,A,2,H,1,66,5.16,6.68,660,2583,78135,-3835,-1013,104601,-30594,10913,795788,28437,735,622,244094,68708,651,65,264,86,548,1051,55087,-78,7082,27,245,153,38,0.003245839,-5.730381305,-1.509112448,0.098185698,-2.320894719,-0.46375379,0.013713451,-4.28937808,-2.79272783,0.035734392,-3.331641705,-3.93660885,0.000781615,-7.154148005,-5.774244964,0.306732446,-1.181779422,-1.652688077,0.000818057,-7.108578455,-8.116994752,0.000331747,-8.011138995,-7.287085043,0.000688626,-7.280812811,-8.274291383,0.001320704,-6.629590727,-7.770182031,0.06922321,-2.670419065,-4.251392475,0.008899355,-4.721776465,-7.130479076,0.131443299,-2.029179707,8.168E-05,-9.412700828,-8.746196869
U1456,A,2,H,1,68,5.18,6.7,680,2177,60735,-5160,-1192,116335,-29828,14623,1199326,11597,407,143,241698,70203,597,31,245,64,1366,978,101688,-475,5090,42,27,120,35,0.001815186,-6.311567229,-1.761289021,0.050640943,-2.982994873,-1.030445312,0.012192682,-4.40691938,-2.845868252,0.009669598,-4.638768567,-4.625203281,0.000119234,-9.03442566,-6.533501082,0.201528192,-1.601825998,-1.978938253,0.00049778,-7.605353177,-8.553908119,0.000204281,-8.49601208,-7.625962843,0.001138973,-6.77762825,-7.987425865,0.000815458,-7.11176062,-8.084701453,0.084787622,-2.467605709,-4.091453862,0.00424405,-5.462237181,-7.802002899,0.097000315,-2.333041051,2.58479E-05,-10.56328309,-9.523185068
U1456,A,2,H,1,70,5.2,6.72,700,4864,100735,-3480,-1099,89179,-37968,15438,895892,26096,609,1045,240997,80087,563,32,201,50,638,945,60367,-79,7033,185,25,139,27,0.005429226,-5.215958725,-1.285904491,0.112441009,-2.185326564,-0.347721006,0.017231988,-4.060987867,-2.689472615,0.029128511,-3.536037824,-4.044284726,0.001166435,-6.753802985,-5.612585645,0.26900229,-1.313035385,-1.754634583,0.000628424,-7.372295521,-8.348933911,0.000224357,-8.402270241,-7.560446671,0.000712139,-7.247236866,-8.255149737,0.001054815,-6.854390221,-7.916818741,0.067382006,-2.697377272,-4.272651717,0.007850277,-4.847206513,-7.244231586,0.099542132,-2.307174284,3.57186E-05,-10.23983925,-9.304763443
U1456,A,2,H,1,72,5.22,6.74,720,3882,86914,-4250,-743,87406,-35240,13503,990544,21934,477,942,221358,74800,503,61,315,118,786,994,70424,125,5988,138,124,115,47,0.003919059,-5.541903802,-1.42733206,0.087743704,-2.433335163,-0.559991566,0.013631903,-4.295342404,-2.795424301,0.022143388,-3.810216343,-4.188721969,0.000950993,-6.958004292,-5.695042133,0.223471143,-1.498472987,-1.898663969,0.000507802,-7.585419396,-8.536376359,0.000318007,-8.053436927,-7.316647069,0.000793503,-7.139052774,-8.193473986,0.001003489,-6.904272359,-7.94935686,0.071096286,-2.643720173,-4.230337728,0.006045163,-5.108496821,-7.481195767,0.088240401,-2.427690357,6.15823E-05,-9.695135702,-8.93692514
U1456,A,2,H,1,74,5.24,6.76,740,3642,83658,-3242,-1081,84961,-25084,13481,779492,18767,443,742,217694,61609,532,33,217,48,641,1049,55943,-105,4771,128,247,137,32,0.004672274,-5.366109444,-1.351054888,0.107323744,-2.231905366,-0.387587803,0.017294597,-4.057361139,-2.687832971,0.024075937,-3.726542417,-4.144642545,0.000951902,-6.957048461,-5.694656169,0.27927676,-1.275552018,-1.725521253,0.000682496,-7.289754215,-8.276338832,0.000278386,-8.186500351,-7.409645095,0.00082233,-7.103368248,-8.173130238,0.001345748,-6.610805096,-7.757928164,0.071768536,-2.63430911,-4.222916164,0.006120653,-5.096086499,-7.469940846,0.108995346,-2.216450098,4.23353E-05,-10.06989014,-9.189996814
U1456,A,2,H,1,76,5.26,6.78,760,2472,76365,-3285,-802,95546,-34677,11991,755315,18449,970,732,222236,72881,540,54,193,78,500,954,48804,-294,4680,90,117,117,64,0.003272807,-5.722107341,-1.505522375,0.101103513,-2.291610405,-0.438689345,0.015875496,-4.142978512,-2.726540585,0.024425571,-3.712124712,-4.137047298,0.000969132,-6.939109646,-5.687412475,0.29422956,-1.223395,-1.685010897,0.000714934,-7.24332102,-8.235500837,0.000255523,-8.272199971,-7.46954056,0.000661975,-7.320282061,-8.296792803,0.001263049,-6.674226488,-7.799297938,0.064614101,-2.739322604,-4.305729806,0.00619609,-5.083836771,-7.458831567,0.126498216,-2.067527074,7.14934E-05,-9.545906113,-8.836150398
U1456,A,2,H,1,78,5.28,6.8,780,8070,116243,-1899,-653,96432,-12382,41416,542231,33391,1307,1178,329281,39131,646,74,346,76,943,1539,19674,283,9112,366,434,127,37,0.014882956,-4.207538628,-0.848351011,0.214379111,-1.540009282,0.204606055,0.076380731,-2.57202483,-2.016312426,0.061580765,-2.787405707,-3.649905327,0.002172506,-6.131874025,-5.361450731,0.607270702,-0.49878062,-1.122202908,0.001191374,-6.732647885,-7.786363815,0.000638104,-7.357008614,-6.82991332,0.001739111,-6.354381106,-7.746132669,0.002838274,-5.864559255,-7.271152002,0.036283429,-3.316394143,-4.760808421,0.016804646,-4.086099884,-6.553983985,0.177843023,-1.726854013,0.000136473,-8.899382296,-8.399552864
U1456,A,2,H,1,80,5.3,6.82,800,8192,111046,-1555,-759,113327,-20755,48601,541958,27065,1433,923,379332,39474,672,97,472,102,1248,2212,14374,496,4378,284,354,116,29,0.015115562,-4.192030439,-0.841622008,0.204897797,-1.585243978,0.165889679,0.089676691,-2.411544401,-1.943759224,0.049939294,-2.996947127,-3.760291747,0.001703084,-6.375314552,-5.459752016,0.699928777,-0.356776697,-1.01190846,0.001239948,-6.692685446,-7.75121685,0.000870916,-7.045964801,-6.612524799,0.002302761,-6.073646238,-7.58608572,0.004081497,-5.501291424,-7.034192396,0.02652235,-3.629767489,-5.007934642,0.008078117,-4.818596509,-7.218285174,0.20910661,-1.564911063,0.000178981,-8.628232808,-8.216445615
U1456,A,2,H,1,82,5.32,6.84,820,9007,126715,-1309,-681,99455,-18704,53440,548819,25150,1119,351,407524,41614,660,124,443,61,1341,2118,13583,403,3915,338,392,129,55,0.016411604,-4.109766644,-0.805927747,0.230886686,-1.465828227,0.268097621,0.097372722,-2.329209168,-1.906535465,0.045825673,-3.0829108,-3.80557741,0.000639555,-7.354737752,-5.855243104,0.742547179,-0.29766887,-0.965999411,0.001202582,-6.723284141,-7.778128402,0.000807188,-7.121954206,-6.665633794,0.002443429,-6.014353093,-7.552282698,0.003859196,-5.55729645,-7.070724474,0.024749508,-3.698949686,-5.062491722,0.007133499,-4.942953367,-7.331064409,0.181216394,-1.708063416,0.00022594,-8.39524241,-8.0591072
U1456,A,2,H,1,84,5.34,6.86,840,9027,118232,-1483,-828,114237,-11359,52613,565322,26903,1655,969,389626,36900,736,152,440,75,1425,2204,15475,445,4233,632,137,90,45,0.015967891,-4.137175394,-0.817820403,0.209140985,-1.564746684,0.183433313,0.093067314,-2.374432243,-1.926980817,0.047588808,-3.045157676,-3.785689064,0.001714067,-6.368886147,-5.457156226,0.689210751,-0.372208176,-1.02389409,0.001301913,-6.643920641,-7.708328203,0.000778317,-7.158376032,-6.691089009,0.002520687,-5.983223667,-7.534535812,0.003898663,-5.547121589,-7.064087413,0.02737378,-3.598169662,-4.983016595,0.007487768,-4.894484519,-7.28710801,0.202074216,-1.599120243,0.000268873,-8.221270238,-7.941623792
U1456,A,2,H,1,86,5.36,6.88,860,9363,122323,-1364,-1167,99753,-26615,51056,559844,24421,919,796,393285,53102,770,160,410,77,1659,2278,12923,246,3712,515,609,168,32,0.016724302,-4.090892422,-0.797738222,0.218494795,-1.520993086,0.220882017,0.091196833,-2.394735104,-1.93615974,0.04362108,-3.132214756,-3.831550733,0.001421825,-6.555814267,-5.532637801,0.702490337,-0.353123634,-1.009071126,0.001375383,-6.589022938,-7.660045674,0.000732347,-7.219256293,-6.733638223,0.002963325,-5.821443162,-7.442304747,0.004068991,-5.504360308,-7.036194229,0.023083216,-3.768649504,-5.117456999,0.006630418,-5.016087359,-7.397389625,0.178179993,-1.724961043,0.000285794,-8.160239637,-7.900409827
U1456,A,2,H,1,88,5.38,6.9,880,6474,93199,-2102,-722,117954,-24741,38060,590898,21272,1257,687,355264,52433,757,99,442,68,1772,1872,14563,142,3734,421,545,162,53,0.010956206,-4.513849258,-0.981259193,0.157724345,-1.846906422,-0.058067206,0.06441044,-2.742479552,-2.093375005,0.035999445,-3.32425176,-3.932715827,0.001162637,-6.7570644,-5.613902605,0.601227285,-0.508782239,-1.129971165,0.001281101,-6.660035439,-7.722501169,0.000748014,-7.198088811,-6.71884427,0.002998826,-5.809534561,-7.435515654,0.003168059,-5.754636036,-7.199449086,0.02464554,-3.703159348,-5.065811462,0.006319196,-5.064163369,-7.440989759,0.199618208,-1.611348696,0.000167542,-8.694278843,-8.261046502
U1456,A,2,H,1,90,5.4,6.92,900,7222,99279,-3335,-329,101405,-30868,34673,723509,18488,785,896,333231,62571,776,144,407,70,1971,1621,16262,271,3115,338,453,155,51,0.009981908,-4.606981063,-1.021669083,0.137218749,-1.986178917,-0.177270535,0.047923385,-3.038151699,-2.227048383,0.025553241,-3.666991113,-4.113270918,0.001238409,-6.693927852,-5.588408066,0.460576164,-0.775277042,-1.336957679,0.001072551,-6.837715744,-7.878770997,0.000562536,-7.483055079,-6.918007195,0.002724223,-5.905571957,-7.490266573,0.00224047,-6.101069743,-7.425427793,0.022476569,-3.795281888,-5.138459297,0.004305406,-5.447883833,-7.788985848,0.140157206,-1.964990586,0.00019903,-8.522054965,-8.144743718
U1456,A,2,H,1,92,5.42,6.94,920,5907,88914,-2770,-382,116956,-22721,39042,615919,20537,686,1113,315975,49417,694,158,496,53,1690,1834,15089,476,3456,168,185,176,40,0.009590547,-4.646977373,-1.039023482,0.144359891,-1.935445851,-0.133848104,0.063388205,-2.758477472,-2.100607665,0.03334367,-3.400887324,-3.973087442,0.001807056,-6.316056389,-5.43582357,0.513013887,-0.667452365,-1.253210252,0.001126772,-6.78839878,-7.835396727,0.000805301,-7.124294814,-6.667269645,0.002743867,-5.898386932,-7.48617039,0.002977664,-5.816616088,-7.239878674,0.024498351,-3.70914946,-5.070535264,0.005611127,-5.18300361,-7.548765974,0.189888605,-1.661317666,0.000256527,-8.268275707,-7.973366585
U1456,A,2,H,1,94,5.44,6.96,940,6975,99172,-2146,-1679,107787,-17908,40925,643789,19961,858,875,333531,51751,692,159,369,68,1757,1978,15553,454,3529,570,338,151,18,0.010834295,-4.525038705,-0.986114294,0.15404426,-1.870515316,-0.078274059,0.063568964,-2.755629909,-2.099320282,0.0310055,-3.473590663,-4.011387561,0.001359141,-6.600902425,-5.550844399,0.518075021,-0.657635218,-1.245585274,0.001074886,-6.835540356,-7.876857743,0.000573169,-7.464329668,-6.904920005,0.002729155,-5.903763223,-7.489235414,0.003072435,-5.785284799,-7.219441275,0.024158536,-3.723117487,-5.08155045,0.00548161,-5.206356488,-7.569944699,0.167425973,-1.787213975,0.000246975,-8.306222109,-7.99899179
U1456,A,2,H,1,96,5.46,6.98,960,6783,102735,-2347,-1147,106192,-20520,40366,684091,21283,1101,596,357180,54308,715,106,486,100,1610,1561,24347,357,3796,203,200,114,30,0.009915348,-4.613671468,-1.02457205,0.150177389,-1.895938092,-0.100033413,0.05900677,-2.830103103,-2.132989613,0.031111358,-3.470182318,-4.009592045,0.000871229,-7.045605562,-5.730415526,0.522123519,-0.649851093,-1.239539344,0.001045183,-6.863563686,-7.901504262,0.000710432,-7.249637605,-6.754871722,0.002353488,-6.051856771,-7.573663545,0.00228186,-6.082764308,-7.413487158,0.035590294,-3.335682311,-4.77601907,0.005548969,-5.194143069,-7.558868349,0.15523081,-1.862842173,0.00015495,-8.772407135,-8.313806538
U1456,A,2,H,1,98,5.48,7,980,5284,89798,-3134,-1101,105637,-13536,29868,816201,20650,607,509,280592,44604,566,81,305,73,1214,1426,57877,16,4823,185,84,148,17,0.006473896,-5.039977262,-1.209546134,0.110019468,-2.207097945,-0.366355131,0.036593927,-3.307872975,-2.348989372,0.025300141,-3.676945329,-4.118514799,0.000623621,-7.379967911,-5.865431042,0.343778064,-1.067758991,-1.564128408,0.000693457,-7.273821849,-8.262326316,0.000373682,-7.892104151,-7.203891591,0.001487379,-6.510739956,-7.835272849,0.001747119,-6.349787326,-7.587666273,0.070910229,-2.646340579,-4.232404181,0.005909084,-5.131264507,-7.501843781,0.129425227,-2.044651959,9.92403E-05,-9.217966772,-8.614692961
U1456,A,2,H,1,100,5.5,7.02,1000,5052,105242,-2090,-255,91541,-16128,27220,532930,18945,977,756,221491,43281,553,40,203,47,535,1367,29920,-15,2879,316,209,137,27,0.009479669,-4.658605879,-1.044069091,0.197478093,-1.622127623,0.134320967,0.051076126,-2.974438086,-2.198243459,0.035548759,-3.336850039,-3.939352601,0.001418573,-6.558103986,-5.53356239,0.41560993,-0.878008127,-1.416748912,0.00103766,-6.870787361,-7.907857484,0.000380913,-7.872939383,-7.190497335,0.001003884,-6.903878616,-8.059401199,0.002565065,-5.965771526,-7.337172766,0.056142458,-2.87986293,-4.416559907,0.00540221,-5.220947072,-7.583176899,0.171769276,-1.761603124,7.50568E-05,-9.497265908,-8.803303668
U1456,A,2,H,1,102,5.52,7.04,1020,1433,34546,-2390,2118,143346,-1062,20569,360286,18132,1208,666,251985,22999,588,135,260,60,1206,1241,14410,136,3699,307,229,89,40,0.003977396,-5.527128012,-1.420920844,0.095884936,-2.344606391,-0.48404861,0.057090756,-2.863113072,-2.14791342,0.050326685,-2.989219827,-3.756221005,0.001848531,-6.293363769,-5.42666029,0.699402697,-0.357528599,-1.012492463,0.001632037,-6.417926492,-7.509566349,0.000721649,-7.233971808,-6.743922897,0.003347341,-5.699589062,-7.372835724,0.003444486,-5.670980654,-7.144880681,0.039996003,-3.21897575,-4.683984277,0.010266844,-4.578835648,-7.000846049,0.39786725,-0.921636872,0.000374702,-7.889378661,-7.71749741
U1456,A,2,H,1,104,5.54,7.06,1040,7746,106818,-2153,-1583,98906,-32981,39738,718287,24995,1270,840,349345,61549,651,109,397,72,1671,1865,22393,243,3645,201,365,143,55,0.01078399,-4.52969263,-0.988133632,0.148712144,-1.905742759,-0.108425227,0.05532329,-2.894561302,-2.162131165,0.034798068,-3.358193406,-3.950596286,0.001169449,-6.751222598,-5.611543685,0.486358517,-0.720809238,-1.294652535,0.000906323,-7.006114847,-8.026878008,0.000552704,-7.500688209,-6.930330989,0.002326368,-6.063446961,-7.580271112,0.002596455,-5.953608158,-7.329238601,0.031175561,-3.468120801,-4.880460063,0.005074573,-5.283512845,-7.639917799,0.137697049,-1.982699307,0.00015175,-8.793276607,-8.327899693
U1456,A,2,H,1,106,5.56,7.08,1060,9238,113876,-1617,-1917,91658,-45530,40827,670871,27438,1189,623,385038,64943,655,58,419,112,1174,1801,35272,138,4284,216,157,88,31,0.013770158,-4.285251456,-0.882070607,0.169743513,-1.773466731,0.004789825,0.060856707,-2.799233241,-2.119033348,0.04089907,-3.196647954,-3.865494142,0.000928644,-6.981785628,-5.704645037,0.573937463,-0.555234837,-1.166050898,0.000976343,-6.931696911,-7.961427434,0.000624561,-7.378461227,-6.844906552,0.001749964,-6.348160147,-7.7425861,0.00268457,-5.920234802,-7.307469161,0.052576427,-2.94548742,-4.468311379,0.006385728,-5.053689716,-7.431491203,0.136625372,-1.990512609,8.64548E-05,-9.355889137,-8.707831934
U1456,A,2,H,1,108,5.58,7.1,1080,9083,136128,-1206,-1805,79331,-34508,37859,636888,41192,1152,1313,350146,67576,577,91,347,115,949,1701,29669,443,7149,220,515,173,3,0.014261534,-4.250189281,-0.866857129,0.213739307,-1.542998196,0.202047844,0.059443733,-2.822725084,-2.12965401,0.064676992,-2.738349753,-3.62406265,0.002061587,-6.184279221,-5.382611949,0.549776413,-0.598243606,-1.199455808,0.000905968,-7.006506828,-8.027222756,0.000544837,-7.515024315,-6.940350494,0.001490058,-6.508940296,-7.834246863,0.002670799,-5.925377503,-7.310823745,0.046584329,-3.066491086,-4.563734871,0.011224894,-4.489621329,-6.919937583,0.124560362,-2.082964843,0.000142882,-8.853489588,-8.368561519
U1456,A,2,H,1,110,5.6,7.12,1100,9092,122800,-1119,-1755,91078,-30793,48359,612700,32182,1495,705,400769,60549,602,98,425,78,973,2022,24478,306,4650,361,90,113,52,0.014839236,-4.210480514,-0.849627495,0.200424351,-1.607318404,0.146996178,0.078927697,-2.539223072,-2.001482751,0.05252489,-2.94646813,-3.733699411,0.001150645,-6.767432896,-5.618089403,0.65410315,-0.424490218,-1.064501553,0.000982536,-6.925373253,-7.955865776,0.000693651,-7.27354153,-6.771578175,0.001588053,-6.445246617,-7.797935096,0.003300147,-5.713788299,-7.172804108,0.039951036,-3.220100665,-4.684871384,0.007589359,-4.8810082,-7.274886337,0.148650237,-1.906159137,0.000159948,-8.74066322,-8.292369872
U1456,A,2,H,1,112,5.62,7.14,1120,10752,136525,-831,-1674,94409,-23799,54364,581673,33520,1343,349,425001,45822,643,55,440,121,1130,2097,23379,398,4672,258,153,138,9,0.018484612,-3.99081665,-0.754315345,0.234710911,-1.449400686,0.282157953,0.093461447,-2.370206264,-1.925070252,0.05762688,-2.853766159,-3.684864012,0.000599993,-7.418591791,-5.881027365,0.730652789,-0.313816912,-0.978541596,0.001105432,-6.807518989,-7.852212951,0.000756439,-7.186888986,-6.711016712,0.001942672,-6.243690801,-7.683028126,0.003605118,-5.625400682,-7.115148865,0.040192686,-3.214070251,-4.6801158,0.008032004,-4.824321189,-7.223476886,0.162305969,-1.818272027,9.45548E-05,-9.266330528,-8.647353005
U1456,A,2,H,1,114,5.64,7.16,1140,10348,124654,-1018,-1709,98378,-27877,52476,592342,28449,2200,166,447447,54056,728,146,411,69,1369,1993,26581,267,3852,338,243,112,34,0.017469637,-4.047290906,-0.778819524,0.210442616,-1.558542271,0.18874367,0.088590713,-2.423728249,-1.949267541,0.048027997,-3.03597116,-3.780849607,0.000280244,-8.179851661,-6.188424101,0.755386246,-0.280526076,-0.952684603,0.00122902,-6.701538402,-7.759003024,0.000693856,-7.273246235,-6.771371794,0.002311165,-6.070003624,-7.584009066,0.00336461,-5.69444313,-7.160185253,0.044874414,-3.103887496,-4.593225679,0.006503,-5.035491677,-7.414987402,0.166083107,-1.795266969,0.000246479,-8.308232828,-8.000349629
