Site,Hole,Core,Core Type,Section,Interval (cm),Ar,Ba,Cr,S,Mn,Ca,Si,K,P,Ti,Al,Fe,Rh,Cl,Zn,Rb,Cu,Zr,Mo,Ni,Br,Ga,Pb,Nb,Y,Sr,Bi,ln(Al/Al),predicted_ln(Al/Al),predicted_Al/Al,ln(Ba/Al),predicted_ln(Ba/Al),predicted_Ba/Al
U1456,A,4,H,2,140,-20858,-3526,943,-183,1449,890643,97476,39580,-2861,18574,5909,334957,48910,96967,435,1740,209,3644,619,682,1118,62,139,344,570,18589,36,0.0,0.0,1.0,-0.5163125283878591,-5.444548341543005,0.004319790637064459
U1456,A,4,H,2,142,-11638,-2773,950,-81,932,922964,80511,37544,-3825,15270,4173,306124,39525,99305,375,1666,189,2984,386,601,1441,38,124,303,95,18963,31,0.0,0.0,1.0,-0.40870543497577455,-5.415872120662911,0.004445459144887658
U1456,A,4,H,2,144,-24419,-3491,459,-1779,769,1086831,86847,26876,-3982,15560,4750,295557,57396,86145,259,1210,160,2923,495,542,1202,34,114,210,43,30341,28,0.0,0.0,1.0,-0.30795638992365076,-5.389023501508136,0.004566430271558759
U1456,A,4,H,2,146,-31354,-3020,432,-2461,580,1177782,78503,20602,-4016,14449,4597,267269,58532,90265,229,923,130,4128,19,651,1313,50,90,150,-54,66519,18,0.0,0.0,1.0,-0.4201470854373126,-5.418921206791568,0.004431925200639644
U1456,A,4,H,3,4,-24915,-2821,496,-2720,497,1276129,77463,21980,-4473,12436,3754,265790,60064,98158,282,910,125,4196,251,661,1430,45,88,178,-22,72229,26,0.0,0.0,1.0,-0.28573050614445783,-5.383100524385553,0.0045935573909374975
U1456,A,4,H,3,6,-39588,-2954,-16,-2301,576,1284939,76517,19071,-4563,11759,3884,264436,72689,90995,303,1013,107,3930,-39,724,1416,78,89,-32,-204,76501,26,0.0,0.0,1.0,-0.27370536631989045,-5.37989594414099,0.004608301425808586
U1456,A,4,H,3,8,-35612,-3059,636,-1687,1002,1008014,81092,29075,-4199,15100,4121,297460,61468,106847,286,1272,111,3795,220,647,1274,92,129,255,69,45307,31,0.0,0.0,1.0,-0.298007787187914,-5.386372297758903,0.0045785528712555205
U1456,A,4,H,3,10,-29317,-3166,477,-658,2384,783866,51992,37109,-2478,16294,1708,305028,53113,111770,409,1769,189,3580,306,688,1023,56,102,292,323,19438,32,0.0,0.0,1.0,0.6171458660924423,-5.142492944934141,0.005843105002432959
U1456,A,4,H,3,12,-22457,-1669,1044,3243,615,521138,20868,22542,-3054,10498,184,251142,53732,136452,320,1236,144,3191,122,571,1212,73,115,207,142,23005,30,0.0,0.0,1.0,2.2050441660528493,-4.719333830223983,0.008921119549574308
U1456,A,4,H,3,14,-38760,-1662,729,1957,629,663667,25426,14456,-4151,8282,137,239515,73825,126360,341,1015,198,3220,89,700,1460,67,80,62,79,40249,36,0.0,0.0,1.0,2.4957960495872684,-4.641851343064822,0.009639834456543879
U1456,A,4,H,3,16,-12263,-867,1094,6523,875,373334,8151,20337,-2587,9729,-504,208951,36172,161652,244,915,84,4056,248,589,1602,49,126,154,-297,63871,34,0.0,0.0,1.0,0.5424627087091733,-5.162395264095798,0.005727963256303805
U1456,A,4,H,3,18,-34279,-1876,371,1671,671,737459,12914,14223,-3008,8501,-573,207037,68521,127945,238,744,53,4470,151,591,1350,44,124,78,-253,76870,25,0.0,0.0,1.0,1.1860114128514303,-4.990895930716262,0.006799569818977545
U1456,A,4,H,3,20,-30152,-2298,686,991,1564,966986,14636,12783,-4652,8377,-402,202452,74254,109955,208,580,53,3991,438,630,1183,52,96,246,-835,82410,-3,0.0,0.0,1.0,1.74334236978968,-4.8423727700425365,0.007888314671526871
U1456,A,4,H,3,22,-44341,-2794,146,-66,1022,1104936,39205,5860,-5025,12380,505,203708,81569,97722,280,637,91,4452,328,624,906,55,101,114,-10,64837,6,0.0,0.0,1.0,1.7106711105415473,-4.851079335910295,0.007819932658474306
U1456,A,4,H,3,24,-33701,-1969,430,-1347,2350,1115728,69319,21843,-4217,10622,2585,230468,64112,86291,230,1216,92,2965,482,521,1045,46,92,25,203,26143,40,0.0,0.0,1.0,-0.27219970830340395,-5.379494701244433,0.004610150845029232
U1456,A,4,H,3,26,-37806,-2739,654,-1693,979,1119575,71860,20904,-5131,11315,2938,258929,64269,99824,316,1173,146,3108,353,695,977,59,126,207,41,25084,37,0.0,0.0,1.0,-0.07013618747074442,-5.325646781265617,0.004865203274058728
U1456,A,4,H,3,28,-31905,-2705,-84,-2042,413,1135666,69267,20484,-4079,11958,2602,254281,59030,102400,282,1138,92,3458,197,589,1200,35,76,448,-47,42502,15,0.0,0.0,1.0,0.03882153220813133,-5.296610631909389,0.005008540959695841
U1456,A,4,H,3,30,-40650,-2674,338,-1865,395,1182237,71925,19642,-4936,11769,3017,248535,68486,88264,297,1019,89,4022,100,632,1280,77,84,128,83,60135,9,0.0,0.0,1.0,-0.12068748149717255,-5.339118198690908,0.00480010158048628
U1456,A,4,H,3,32,-33067,-2513,283,-1466,95,1196406,61807,17857,-5075,10564,2545,235247,57844,92749,253,1076,72,3654,9,580,1332,79,120,-67,-377,69405,9,0.0,0.0,1.0,-0.012653391441030986,-5.310328187449121,0.0049403051054675426
U1456,A,4,H,3,34,-31408,-2933,330,-990,500,1140533,51415,16736,-5159,10641,2284,230280,56239,100330,276,989,100,3852,91,569,1283,61,101,-53,-208,70669,33,0.0,0.0,1.0,0.2500974982015502,-5.240307686858351,0.0052986262673612354
U1456,A,4,H,3,36,-38793,-2485,476,-1424,225,1175438,56968,15517,-5448,11043,2370,227454,67454,90060,245,977,47,3602,238,568,1174,55,92,39,-425,63355,31,0.0,0.0,1.0,0.0473827044015522,-5.294329164609916,0.005019980826992901
U1456,A,4,H,3,38,-20125,-2561,617,-1088,822,1166130,58836,17663,-5857,10344,1916,228410,53182,94272,209,749,96,3904,168,589,1213,33,113,60,-170,69723,-2,0.0,0.0,1.0,0.29015812766871935,-5.229631927270673,0.005355496152015276
U1456,A,4,H,3,40,-30375,-2473,417,-788,339,1111008,57863,15913,-4869,10361,1749,219339,54494,97370,240,1109,56,3897,15,514,1105,82,119,24,-304,67112,25,0.0,0.0,1.0,0.3463877925028142,-5.214647280462853,0.005436350645432966
U1456,A,4,H,3,42,-34965,-1545,-189,-2903,1449,1281123,65730,11992,-4506,6919,2412,169632,65728,77335,288,831,127,2459,144,498,842,90,85,282,-122,22757,30,0.0,0.0,1.0,-0.44543236851523016,-5.425659483419683,0.0044021620514236625
U1456,A,4,H,3,44,-40614,-1727,-248,-3507,1517,1361661,64847,10086,-4181,6792,2462,182892,71953,87801,231,898,103,2317,317,480,833,59,109,83,-21,24752,45,0.0,0.0,1.0,-0.3545882285977202,-5.401450423037757,0.004510034738092149
U1456,A,4,H,3,46,-61509,-1736,-85,-4403,1767,1446889,57515,1753,-5136,6154,1971,163303,96287,76814,239,750,166,2416,439,478,1026,25,83,160,29,27039,26,0.0,0.0,1.0,-0.12695741193242477,-5.340789072834637,0.004792087911648596
U1456,A,4,H,3,48,-47635,-1751,-171,-3630,1176,1334242,64101,10099,-4189,8257,2550,203428,80213,85333,274,794,113,2332,252,438,827,77,83,111,71,26052,9,0.0,0.0,1.0,-0.37590630586662,-5.407131478748098,0.0044844856211828845
U1456,A,4,H,3,50,-56602,-2276,68,-3729,933,1230709,60784,7818,-3943,9720,2392,214456,88038,86785,257,726,105,2617,249,550,917,59,68,138,-261,26183,25,0.0,0.0,1.0,-0.04971031982430078,-5.320203490551929,0.004891758197377168
U1456,A,4,H,3,52,-22283,-2767,358,-2642,383,1114533,56627,12192,-4307,11321,2301,229195,50210,113789,258,794,136,3124,274,465,982,50,80,232,86,36441,10,0.0,0.0,1.0,0.18441988975156,-5.257810116736052,0.005206694295930464
U1456,A,4,H,3,54,-33956,-2756,266,-2788,719,1156567,67208,13103,-4267,12784,3274,257772,59104,97079,206,781,70,3187,315,590,1037,42,74,145,-451,54369,44,0.0,0.0,1.0,-0.17223212579753105,-5.352854334091226,0.004734617513876496
U1456,A,4,H,3,56,-52365,-2258,158,-3541,386,1210275,70150,9670,-3848,11650,3037,260401,83052,84865,245,856,63,3217,185,562,917,70,71,146,-500,54513,23,0.0,0.0,1.0,-0.29639072033614144,-5.385941365515042,0.0045805263425036215
U1456,A,4,H,3,58,-23982,-2448,492,-2747,133,1205318,76028,19715,-3414,11979,3785,289859,48580,97494,254,896,52,4049,-82,589,928,111,83,51,-320,66414,36,0.0,0.0,1.0,-0.43577452223933244,-5.423085763377148,0.004413506576679703
U1456,A,4,H,3,60,-31998,-3154,27,-2493,405,1243340,65523,12027,-5031,14892,2584,245403,60420,96933,210,742,99,4144,177,580,1095,73,65,73,-163,84833,21,0.0,0.0,1.0,0.1993329026204913,-5.253835947027932,0.005227427754533631
U1456,A,4,H,3,62,-50460,-3222,156,-1451,853,1084382,36300,-6383,-5648,17921,247,164261,87353,102658,179,270,89,4777,19,593,664,79,73,74,-370,95108,23,0.0,0.0,1.0,2.5683692271089424,-4.622511312565047,0.00982808365391519
U1456,A,4,H,3,64,-65179,-1181,-687,-2784,-147,1687070,29944,-11868,-8174,2016,-60,92556,111274,68149,149,152,45,4306,-180,553,552,80,123,-109,-816,132929,12,0.0,0.0,1.0,2.979772253975262,-4.512876494867861,0.0109668686198141
U1456,A,4,H,3,66,-49295,-1502,-768,-5339,216,1854355,63669,4797,-5186,2808,1890,139874,94930,73547,209,663,55,4618,11,486,1008,66,98,-12,-458,124850,12,0.0,0.0,1.0,-0.22977927572960802,-5.368190077583083,0.0046625625545203995
U1456,A,4,H,3,68,-35767,-1166,-479,-4342,-43,1746851,59135,6810,-5033,3169,1467,138293,75416,86441,167,614,59,4393,-59,588,1060,49,56,42,-1141,109668,56,0.0,0.0,1.0,-0.22964041123254406,-5.3681530715748,0.004662735100541515
U1456,A,4,H,3,70,-27560,-551,-626,-4108,-371,1747888,58959,9852,-6145,2439,2010,140635,72410,92633,189,727,52,4308,-143,461,1098,84,53,-168,-1048,122810,50,0.0,0.0,1.0,-1.2941551919002068,-5.651835680337866,0.003511065661432933
U1456,A,4,H,3,72,-60374,-632,-717,-5069,-222,1743809,50501,-871,-5682,2350,1481,132016,112868,76266,156,549,43,4908,3,474,1142,43,78,46,-702,127505,26,0.0,0.0,1.0,-0.8515834201209415,-5.533894701909657,0.003950572784255155
U1456,A,4,H,3,74,-51768,-1188,-551,-3237,585,1686757,45372,2252,-7064,3653,770,155242,102102,92012,185,789,64,4378,130,507,1137,60,125,-127,-741,120120,24,0.0,0.0,1.0,0.43363598507486073,-5.191396504308128,0.005564230914201197
U1456,A,4,H,3,76,-30736,-495,-710,-3002,262,1649752,42625,5482,-6163,2784,934,139702,76795,106951,178,553,81,4455,32,533,1149,39,75,77,-691,121258,18,0.0,0.0,1.0,-0.6349186756601524,-5.4761557009565,0.004185388696091987
U1456,A,4,H,3,78,-30023,-1302,-541,-2803,137,1694481,46140,4218,-6544,3404,963,134001,73225,99052,185,482,44,4496,-42,597,1188,57,85,60,-957,122770,29,0.0,0.0,1.0,0.30160341097038895,-5.226581873026229,0.005371855641767953
U1456,A,4,H,3,80,-38223,-1082,-397,-3402,355,1662101,41252,2977,-6681,3246,791,130205,75434,106171,203,587,15,4596,-9,636,1213,51,82,174,-1545,126813,26,0.0,0.0,1.0,0.313268491638773,-5.223473244968135,0.005388580725503605
U1456,A,4,H,3,82,-37499,-1185,-415,-3357,-85,1691984,43003,3674,-7313,3249,267,129533,80405,97522,204,540,47,4413,86,552,1200,105,83,-190,-1022,131952,34,0.0,0.0,1.0,1.490249395168982,-4.90981953227065,0.007373818947659871
U1456,A,4,H,3,84,-61540,-877,-630,-3547,55,1643130,39348,-2351,-6170,2937,287,129328,104483,89178,176,534,41,4684,-162,590,1238,53,102,-34,-992,129802,54,0.0,0.0,1.0,1.1170247766125618,-5.009280183611048,0.006675706860415328
U1456,A,4,H,3,86,-34706,-863,-542,-3380,-146,1652749,38275,3194,-6778,3031,191,125396,77272,106797,158,697,29,4741,-129,608,1207,79,85,76,-1294,132961,37,0.0,0.0,1.0,1.508141263036798,-4.90505152731237,0.007409061304062568
U1456,A,4,H,3,88,-44194,-1402,-593,-3332,158,1666986,39036,1069,-6291,3724,454,130144,86798,101175,184,465,57,4607,26,602,1222,59,79,-52,-1161,133315,34,0.0,0.0,1.0,1.1275578695531874,-5.0064732190314984,0.0066944716568547126
U1456,A,4,H,3,90,-53896,-1136,-561,-4134,-34,1706939,40004,-1134,-6838,3367,379,133086,102733,91779,182,463,47,5091,-100,524,1248,59,110,-63,-942,133435,40,0.0,0.0,1.0,1.0977323941986703,-5.0144214117760475,0.006641473604178916
U1456,A,4,H,3,92,-40952,-1245,-344,-2978,586,1567960,33332,-459,-6688,2934,228,124435,89072,112895,156,543,48,4033,30,577,1208,56,96,-67,-1354,135830,46,0.0,0.0,1.0,1.6975451799443673,-4.854577265954926,0.007792626865799229
U1456,A,4,H,3,94,-47781,-772,-443,-2374,48,1522930,31455,-2529,-5916,2917,228,127274,93584,117969,228,429,64,4709,-138,626,1246,55,87,43,-871,133858,59,0.0,0.0,1.0,1.2196389210703353,-4.981934534002018,0.00686077730427707
U1456,A,4,H,3,96,-41704,-424,-432,-3261,-48,1547437,30093,-748,-6082,2212,128,121856,87241,121231,179,557,37,4599,-35,553,1157,48,63,-129,-1416,134957,48,0.0,0.0,1.0,1.1977031913123406,-4.987780187961811,0.006820788568290918
U1456,A,4,H,3,98,-45236,-1123,-199,-3463,266,1532999,28324,-1110,-6111,2606,-378,120446,89758,122836,199,473,17,5080,-19,522,1180,48,96,-55,-1108,136456,26,0.0,0.0,1.0,1.0888647591188554,-5.01678454838879,0.006625797424514566
U1456,A,4,H,3,100,-48096,-914,-539,-3389,-56,1645184,36913,-843,-6725,2673,118,125023,94714,105558,152,359,28,5095,-84,614,1218,39,70,-32,-1670,137591,28,0.0,0.0,1.0,2.0471459469884854,-4.7614121362434885,0.008553522126465672
U1456,A,4,H,3,102,-28738,-1934,-215,-3103,1245,1370693,66142,8533,-4725,7858,2428,185255,65295,91214,194,555,133,3475,271,617,985,27,92,224,-176,61736,30,0.0,0.0,1.0,-0.2274774761661492,-5.367576670877164,0.0046654234790235415
U1456,A,4,H,3,104,-41606,-1888,15,-3508,1340,1395999,50802,3990,-4633,5581,1682,165553,80391,107101,196,642,170,3425,220,482,1089,28,67,167,33,67899,41,0.0,0.0,1.0,0.1155345061725526,-5.276167386803341,0.005111985559149806
U1456,A,4,H,3,106,-12737,-1015,-663,-3511,202,1655903,55981,8681,-5267,5029,1293,163182,50008,110476,183,489,71,4675,122,569,1018,84,81,33,-823,117417,19,0.0,0.0,1.0,-0.2420764872959697,-5.371467162242696,0.0046473079512636154
U1456,A,4,H,3,108,-50864,-2077,136,-4635,446,1478371,43324,-892,-5537,6714,445,175024,98339,106763,171,457,50,5427,-8,451,946,32,50,171,-549,114048,47,0.0,0.0,1.0,1.540605541709872,-4.8964001197106715,0.007473438187144393
U1456,A,4,H,3,110,-42882,-1366,-525,-4318,1,1770727,45836,-1774,-5137,4274,270,160785,91545,95753,146,424,16,5229,116,590,1131,37,82,-40,-1098,142423,20,0.0,0.0,1.0,1.6212200811323607,-4.874917146187973,0.007635726841728427
U1456,A,4,H,3,112,-43498,-907,47,-4589,422,1678779,30736,-7586,-5468,3320,-367,108913,86979,118037,145,134,56,5300,73,585,1005,86,82,-84,-1276,150836,49,0.0,0.0,1.0,0.9047806020605663,-5.065841146619856,0.006308602210997531
U1456,A,4,H,3,114,-23402,-1606,-390,-4205,365,1637218,44437,-1390,-5270,5014,1040,123878,71649,107583,128,270,12,4549,-126,545,940,63,81,-138,-1417,134722,9,0.0,0.0,1.0,0.4345259023712887,-5.191159350193578,0.005565550650941119
U1456,A,4,H,3,116,-33629,-2136,-382,-3685,751,1522818,58040,5093,-4646,7460,1658,185291,69864,101331,149,529,48,4705,166,545,1095,25,72,276,-491,105272,23,0.0,0.0,1.0,0.25332286438484514,-5.239448158827637,0.0053031825430051175
U1456,A,4,H,3,118,-44995,-1771,-311,-4452,20,1658709,52386,3144,-5237,6129,1063,194588,86193,96584,165,603,22,4603,50,569,1108,65,51,-121,-1465,129819,34,0.0,0.0,1.0,0.5104492594408857,-5.170926530141945,0.005679304334093313
U1456,A,4,H,3,120,-35522,-1676,-169,-4012,239,1619321,49988,2785,-5246,5833,1327,180092,79053,105499,118,590,70,4644,-16,649,1107,27,75,-11,-1544,132519,19,0.0,0.0,1.0,0.2334892467098208,-5.244733620810354,0.005275226718092919
U1456,A,4,H,3,122,-47798,-1865,-214,-3980,297,1597699,45507,625,-5251,6552,1173,181057,89463,106919,160,530,94,4618,151,577,1273,59,67,-31,-941,132671,42,0.0,0.0,1.0,0.46369648342444053,-5.1833856802713045,0.005608984004190413
U1456,A,4,H,3,124,-29532,-1868,-94,-3448,134,1521196,52325,6059,-5660,9798,987,187959,71501,115866,136,638,126,5021,77,676,1190,100,118,-56,-816,125529,4,0.0,0.0,1.0,0.6379535793553064,-5.136947896158866,0.005875595301567457
U1456,A,4,H,3,126,-39590,-2727,163,-1799,411,1141107,44330,-4086,-4992,15649,728,152110,86013,104025,199,527,28,5246,69,518,554,76,117,30,-574,87509,32,0.0,0.0,1.0,1.3206563346489026,-4.955014397302278,0.007047978807019932
U1456,A,4,H,3,128,-47860,-2867,1,-2990,935,1184321,52170,24,-4903,14361,2111,195375,88619,96160,128,624,75,5240,62,605,837,57,97,51,-689,101506,43,0.0,0.0,1.0,0.3061044180350493,-5.225382399379312,0.005378302906934634
U1456,A,4,H,3,130,-24866,-3556,-144,-2816,650,1276302,72877,21150,-3888,18197,3061,297430,57575,114752,183,678,80,5200,172,625,962,81,85,-81,-375,97024,36,0.0,0.0,1.0,0.1498946576883827,-5.267010747932257,0.005159009125182096
U1456,A,4,H,3,132,-24229,-2924,-159,-1847,228,1263090,61887,17987,-5640,13918,2037,283851,59138,122802,168,874,62,5133,-9,557,1028,68,77,50,-598,96722,54,0.0,0.0,1.0,0.3614744046428633,-5.210626848274395,0.0054582511197418335
U1456,A,4,H,3,134,-32521,-2536,-393,-4022,270,1399182,71533,12612,-4192,12904,2997,250838,72567,92456,190,665,44,4712,62,573,884,64,113,196,-592,104299,38,0.0,0.0,1.0,-0.16702375175954665,-5.351466354176487,0.004741193630592953
U1456,A,4,H,3,136,-35347,-2306,53,-3336,218,1434848,53634,4991,-4879,8980,1161,182788,74314,106941,155,605,78,4538,34,489,883,36,98,103,-397,109792,50,0.0,0.0,1.0,0.6862327191311128,-5.124081985258271,0.005951678578020268
U1456,A,4,H,3,138,-44092,-676,-553,-3928,30,1657494,30858,-5172,-5077,2279,53,114876,89933,115815,137,347,34,4598,-51,516,1308,44,62,-56,-1292,149253,42,0.0,0.0,1.0,2.5459011624908423,-4.6284988284741475,0.009769413665703486
U1456,A,4,H,3,140,-21552,-808,-432,-3881,565,1690211,29629,-1188,-5842,1803,-419,117909,62732,136601,117,161,13,4796,-51,599,1298,46,63,-59,-1920,152560,29,0.0,0.0,1.0,0.6566911385989577,-5.13195452285431,0.005905007714760588
U1456,A,4,H,3,142,-36601,-1792,-397,-4348,270,1679793,47310,-1670,-5217,7528,579,128119,90229,112649,149,435,53,5669,64,506,973,50,116,78,-734,146220,14,0.0,0.0,1.0,1.1297851159618806,-5.005879680000335,0.0066984462665023664
U1456,A,4,H,3,144,-39282,-1016,-499,-4266,-92,1813153,35491,-3884,-5889,3166,447,123239,87977,113570,135,363,44,4630,116,556,1194,62,66,-33,-1556,147878,40,0.0,0.0,1.0,0.8210700335248584,-5.088149181129583,0.0061694278203329395
U1456,A,4,H,3,146,-42745,-833,-37,-3078,267,1127429,17596,-9051,-4447,2383,31,67935,78654,65595,70,128,54,2436,-64,467,776,57,72,-68,-1198,92752,24,0.0,0.0,1.0,3.2910464376816964,-4.429925018685396,0.011915383070381787
U1456,A,4,H,4,4,-35422,-3074,-78,-3033,341,1394851,69736,9366,-4966,13189,2292,214199,66397,89505,163,498,66,5289,9,573,845,28,110,77,-471,100541,34,0.0,0.0,1.0,0.293554846263911,-5.228726735525272,0.00536034609765883
U1456,A,4,H,4,8,-49426,-1701,-11,-3847,324,1551786,36586,-6428,-5532,5783,54,124856,90288,95502,121,270,9,5230,-178,558,738,50,71,167,-1388,134459,26,0.0,0.0,1.0,3.449987545831587,-4.387568793089943,0.012430914637643084
U1456,A,4,H,4,10,-46361,-1529,186,-1985,273,1179689,32938,-7100,-6031,7709,40,129522,90653,92443,125,224,94,5169,-11,562,708,68,89,-98,-594,104224,40,0.0,0.0,1.0,3.643489751815126,-4.336002378426927,0.01308874761700579
U1456,A,4,H,4,12,-43676,-1966,-305,-4069,82,1637660,50158,1544,-5973,6501,1100,160064,82055,102012,175,455,58,4407,-236,558,1058,41,86,18,-884,120198,29,0.0,0.0,1.0,0.58069084192065,-5.152207846546957,0.005786614655594425
U1456,A,4,H,4,14,-51496,-1549,-337,-5000,-86,1749166,47024,-577,-5498,4133,1025,147420,95324,89939,184,395,53,4778,-172,579,1175,39,59,-12,-1211,130581,37,0.0,0.0,1.0,0.4129169488443601,-5.196917921535645,0.005533593133593837
U1456,A,4,H,4,16,-52470,-1222,-501,-4393,263,1748883,35492,-5936,-6513,3261,-176,126574,102166,96086,191,221,69,5247,-139,529,957,73,95,-114,-706,141946,31,0.0,0.0,1.0,1.937760144693389,-4.790562365362197,0.008307784057997702
U1456,A,4,H,4,18,-31856,-1264,-370,-3738,-374,1720929,36582,-439,-5296,4253,194,130345,78172,103332,151,225,54,4789,-311,649,1092,57,60,-115,-1223,145030,40,0.0,0.0,1.0,1.8741784156434746,-4.807506264210867,0.008168203662706987
U1456,A,4,H,4,20,-34130,-1241,-230,-3385,11,1629421,30191,-3235,-5990,3701,-303,117445,73625,107431,98,270,58,4921,31,611,1128,24,84,288,-1746,140403,18,0.0,0.0,1.0,1.409939979695238,-4.931221193293656,0.007217683710329233
U1456,A,4,H,4,22,-57909,-1455,-317,-3682,50,1581688,35312,-8472,-5724,4734,196,109601,101284,74132,88,275,21,4367,226,522,955,69,64,-257,-2119,130783,33,0.0,0.0,1.0,2.0046465203750756,-4.772737811031268,0.008457194235424686
U1456,A,4,H,4,24,-38309,-1707,-141,-2576,184,1324328,46139,196,-5319,7937,971,165189,74177,93925,192,487,55,4653,-149,595,905,46,82,146,-510,103358,10,0.0,0.0,1.0,0.5641662545031156,-5.15661148485473,0.005761188522460351
U1456,A,4,H,4,26,-24520,-2625,78,-2653,92,1268796,66167,16586,-4221,11717,2951,251311,48477,96994,206,694,53,5059,149,618,875,51,76,221,-446,94491,16,0.0,0.0,1.0,-0.11706319991721534,-5.33815236367183,0.004804739926265668
U1456,A,4,H,4,28,-38003,-2039,-73,-2893,215,1306519,61439,10553,-4254,9993,2635,250478,63523,84117,171,664,99,4794,189,642,906,48,64,185,-92,99417,15,0.0,0.0,1.0,-0.25642369040100754,-5.375290549272361,0.004629573418914413
U1456,A,4,H,4,30,-39224,-2044,-241,-2537,314,1329473,66321,10966,-4496,10414,2748,230058,67942,71998,152,599,56,4556,196,634,894,60,101,107,-690,99767,22,0.0,0.0,1.0,-0.2959647020186449,-5.385827835867655,0.0045810463975644086
U1456,A,4,H,4,32,-23823,-2794,192,-2463,645,1317729,67403,13527,-5047,12636,2000,216618,52540,76503,195,565,56,4579,-78,549,855,63,107,45,-551,94354,48,0.0,0.0,1.0,0.3343270802748248,-5.217861340399373,0.005418905937807796
U1456,A,4,H,4,34,-40674,-2559,-99,-3087,-82,1362982,61099,7350,-4789,10158,2533,191461,70215,69458,216,564,88,4523,310,680,820,58,71,117,-412,96975,21,0.0,0.0,1.0,0.010212186158113548,-5.304234738281481,0.004970500507143088
U1456,A,4,H,4,36,-42265,-2143,-19,-3048,45,1414711,56524,6960,-4371,7838,1739,190390,70760,73084,133,439,73,4094,-18,647,883,74,65,112,-668,106763,31,0.0,0.0,1.0,0.20889648111929401,-5.251287348411059,0.00524076736110962
U1456,A,4,H,4,38,-42121,-2807,207,-3724,220,1313225,69801,11031,-4195,11471,3204,222980,75336,69160,185,583,43,4328,-22,544,971,58,95,135,-816,96479,22,0.0,0.0,1.0,-0.13228373182636738,-5.342208484147717,0.004785290792948314
U1456,A,4,H,4,40,-23463,-4050,869,-1358,1009,998071,77038,7631,-4474,21535,2744,181631,58174,77529,195,574,61,4558,-219,527,731,99,103,-38,-299,78686,52,0.0,0.0,1.0,0.38930017125480904,-5.2032115580345,0.005498876072753808
U1456,A,4,H,4,42,-35540,-1599,-404,-3938,56,1626966,44470,-479,-5660,4586,864,130637,73057,77878,163,286,77,4363,-101,605,903,85,114,-184,-1044,125945,56,0.0,0.0,1.0,0.6155609440298986,-5.142915310911161,0.005840637594790978
