Site,Hole,Core,Core Type,Section,Interval (cm),Ca,Al,Ti,Fe,P,Ar,Mn,K,Cl,S,Si,Ba,Rh,Cr,Zn,Ga,Ni,Sr,Mo,Y,Cu,Nb,Zr,Br,Bi,Pb,Rb,Al/K,ln(Al/K),predicted_ln(Al/K),predicted_Al/K,Ba/K,ln(Ba/K),predicted_ln(Ba/K),predicted_Ba/K,Br/K,ln(Br/K),predicted_ln(Br/K),predicted_Br/K,Ca/K,ln(Ca/K),predicted_ln(Ca/K),predicted_Ca/K
U1456,C,4,H,4,76,966177,5677,21905,338178,-3053,-44312,309,26538,92808,-1633,90088,-3872,70175,882,256,82,654,61402,459,-206,56,142,4430,1006,57,106,1305,-1.5421547439256555,-1.5421547439256555,1.1324643015772318,3.103294538670409,-1.924806498699914,-1.924806498699914,-4.198648031400303,0.015015864080252309,-3.2725955964366973,-3.2725955964366973,-5.400505518503509,0.004514298304380122,3.594769379127406,3.594769379127406,2.5603477110983075,12.940316024869624
U1456,C,4,H,4,78,905867,4654,25512,323155,-3565,-30506,376,27695,95167,-801,91362,-4169,57418,1007,254,74,567,61079,645,-46,51,109,5773,862,23,120,1204,-1.7835248266049673,-1.7835248266049673,1.0972901682779994,2.996036259678005,-1.8935756925864073,-1.8935756925864073,-4.20047413474181,0.01498846858179825,-3.4697518998035113,-3.4697518998035113,-5.4696578034744565,0.004212673473602289,3.487640604664869,3.487640604664869,2.5079118835418823,12.27926274103747
U1456,C,4,H,4,80,746425,5045,30113,304116,-2344,-23028,1606,25779,96745,-577,100644,-5061,49387,837,293,75,571,49622,282,-47,48,177,6182,637,59,106,1395,-1.6311625531936234,-1.6311625531936234,1.1194934623037343,3.063302132229912,-1.6279961147672548,-1.6279961147672548,-4.2160028967189795,0.014757514080586835,-3.7005458304091694,-3.7005458304091694,-5.550608436988384,0.003885092690112248,3.365734936078061,3.365734936078061,2.448243277714566,11.568007083067252
U1456,C,4,H,4,82,636120,3266,18615,241885,-3176,-13496,494,23207,103623,912,68562,-3415,36791,917,210,33,516,39411,356,-88,35,105,5323,559,46,118,1166,-1.9608879627523481,-1.9608879627523481,1.0714435740192296,2.919591105229937,-1.9162764642778682,-1.9162764642778682,-4.199146792921368,0.01500837661242917,-3.7260597631276595,-3.7260597631276595,-5.55955741156312,0.003850480198553745,3.3109332674870937,3.3109332674870937,2.421419757530965,11.26183704790584
U1456,C,4,H,4,84,690637,2858,20794,255139,-3204,-31788,1146,17262,105287,-79,72280,-4012,60402,1023,199,74,591,50206,356,-323,40,121,4876,582,14,136,1208,-1.7983854742897902,-1.7983854742897902,1.0951245709646265,2.9895550719575983,-1.4592176836977766,-1.4592176836977766,-4.225871577528249,0.014612593149953335,-3.3897923850481653,-3.3897923850481653,-5.441612120652879,0.004332493136119417,3.6891068063233092,3.6891068063233092,2.6065226168542868,13.551843867556466
U1456,C,4,H,4,86,669342,3659,18518,253420,-2456,-25169,1073,22028,81413,-167,70433,-3547,51763,885,229,101,581,42367,150,-99,46,151,4519,611,25,148,1187,-1.7951244853631652,-1.7951244853631652,1.0955997850339063,2.990976088205394,-1.8262121956087503,-1.8262121956087503,-4.2044129606075105,0.014929547729725653,-3.5849726912107767,-3.5849726912107767,-5.5100713274952895,0.004045818794809147,3.4139807688666193,3.4139807688666193,2.4718579431591117,11.844432703805637
U1456,C,4,H,4,88,701742,2183,20065,366179,-3574,-32609,676,37453,106211,2287,48179,-3824,56390,758,300,59,706,63804,282,-241,79,76,4487,1177,58,166,1425,-2.8423867359961212,-2.8423867359961212,0.9429854195992335,2.5676354566022983,-2.2817898183747736,-2.2817898183747736,-4.177774781105337,0.015332587998971301,-3.4601179852857884,-3.4601179852857884,-5.466278722051552,0.0042269325179459215,2.930479001541832,2.930479001541832,2.2352005612198145,9.348356581990647
U1456,C,4,H,4,90,878959,4747,20088,272156,-2957,-19998,730,23488,102101,-686,80480,-3687,45026,427,227,52,592,67357,152,-296,80,223,5342,729,49,129,1131,-1.598976812862924,-1.598976812862924,1.1241837930529293,3.077703780259025,-1.8516765331800977,-1.8516765331800977,-4.202924029717948,0.014951793351494616,-3.472571199405584,-3.472571199405584,-5.4706466686853155,0.004208509766371441,3.6222486002516727,3.6222486002516727,2.573797838829964,13.115540683723337
U1456,C,4,H,4,92,557726,3040,20634,252036,-2664,-29294,1303,16900,102308,329,66413,-3881,53221,888,223,69,487,33939,305,153,53,108,4676,534,18,146,1063,-1.7154561065108975,-1.7154561065108975,1.1072096173145978,3.025903175445067,-1.4712207695422586,-1.4712207695422586,-4.225169742452672,0.014622852380093771,-3.45467306195097,-3.45467306195097,-5.464368923157657,0.004235012822415568,3.4965541804264197,3.4965541804264197,2.5122747703936055,12.332952811685978
U1456,C,4,H,4,94,518574,3199,10924,201472,-2884,-2549,729,18940,93886,827,62180,-2026,20259,431,139,70,435,25739,160,-295,32,216,4089,457,26,111,940,-1.7784378267905512,-1.7784378267905512,1.09803148140007,2.998258084103555,-2.2352126819314404,-2.2352126819314404,-4.180498203106931,0.015290887701002356,-3.7243479758458644,-3.7243479758458644,-5.5589570046783345,0.0038527927475403836,3.3098066491110427,3.3098066491110427,2.420868316826216,11.255628524520958
U1456,C,4,H,4,96,435080,2749,19996,232144,-1946,-15218,973,14793,116727,1534,65967,-2972,39477,844,252,95,477,25026,176,52,49,113,5151,488,26,113,983,-1.6829168867269901,-1.6829168867269901,1.1119514595571296,3.0402856035977397,-1.604918969054586,-1.604918969054586,-4.217352245587696,0.014737614474431993,-3.4115939690390884,-3.4115939690390884,-5.4492589943424985,0.0042994894566535866,3.381375826315551,3.381375826315551,2.4558989521814554,11.656907842963797
U1456,C,4,H,4,98,657988,3863,26153,382211,-1122,-45540,892,36686,89043,-1219,70864,-4975,68731,982,268,72,715,38394,204,54,118,286,3983,1136,49,142,1707,-2.250951127208015,-2.250951127208015,1.0291735449480781,2.7987518360288823,-1.997969840281603,-1.997969840281603,-4.194370081543593,0.015080238791560315,-3.4748818905931995,-3.4748818905931995,-5.471457140238886,0.004205100270759107,2.8867914831847936,2.8867914831847936,2.2138170329340605,9.150577874113907
U1456,C,4,H,4,100,769284,4341,26183,370864,-1740,-29438,734,40180,90325,-1322,75098,-4383,50966,1518,274,85,702,56546,75,25,88,62,5004,947,23,167,1545,-2.225264623069332,-2.225264623069332,1.0329167616323336,2.809247802679839,-2.2156359379501165,-2.2156359379501165,-4.181642879215201,0.015273394601053644,-3.747825545182847,-3.747825545182847,-5.567191727776159,0.0038211963384983463,2.9520908527336482,2.9520908527336482,2.245778814429138,9.447770752107257
U1456,C,4,H,4,102,516391,3044,21160,221627,-2867,-11914,837,16648,85740,601,67087,-3731,36897,931,250,70,479,36118,-87,160,89,134,4713,537,22,83,957,-1.6991176490918938,-1.6991176490918938,1.1095905713780863,3.0331162955526176,-1.4956137948523125,-1.4956137948523125,-4.223743452498251,0.014643723688278864,-3.4340472735646057,-3.4340472735646057,-5.457134458056176,0.0042657619675815,3.4345741413791626,3.4345741413791626,2.4819376863027296,11.964425274339332
U1456,C,4,H,4,104,578828,3234,24469,240731,-3053,-24674,874,16116,95317,543,77327,-4418,52061,846,215,52,480,38278,220,-186,70,234,4858,681,41,103,953,-1.6060928061741857,-1.6060928061741857,1.1231468008353838,3.074513879627906,-1.2941254623311753,-1.2941254623311753,-4.235524721158253,0.014472214328012507,-3.1640055401617255,-3.1640055401617255,-5.3624177151297205,0.0046895543839101765,3.5811928022083914,3.5811928022083914,2.5537024465584715,12.854609289018848
U1456,C,4,H,4,106,855006,6631,25557,349306,-3027,-37959,605,29875,92564,-1574,107617,-4600,70260,694,279,93,706,57003,182,-247,156,72,3945,1249,64,93,1506,-1.5052663878649442,-1.5052663878649442,1.1378399303165767,3.120021616979866,-1.8709657067566254,-1.8709657067566254,-4.201796168202143,0.014968666417260166,-3.174678779108234,-3.174678779108234,-5.366161338075515,0.004672031280923331,3.3540864762043223,3.3540864762043223,2.442541759739571,11.502239548299457
U1456,C,4,H,4,108,843834,5650,27314,358548,-3129,-14611,602,30776,118179,-1488,109472,-4613,47665,985,316,77,768,63187,32,-196,65,303,5010,1199,13,101,1467,-1.6950796202916443,-1.6950796202916443,1.1101790211217721,3.0349016573056193,-1.8978567608743107,-1.8978567608743107,-4.200223815455227,0.014992220954186617,-3.2452472894046167,-3.2452472894046167,-5.390913139821927,0.004557809517579076,3.3112206273369758,3.3112206273369758,2.421560410232451,11.263421167113037
U1456,C,4,H,4,110,1015079,3224,11654,213651,-4399,-23522,758,15908,105490,-849,69785,-2397,60345,126,251,85,623,82813,56,-411,63,58,4317,647,18,109,1067,-1.5961993027010624,-1.5961993027010624,1.1245885512217495,3.0789497581481475,-1.892604171893197,-1.892604171893197,-4.200530940742199,0.014987617171029012,-3.2022311118266806,-3.2022311118266806,-5.375825278468105,0.004627098512604778,4.155899593613966,4.155899593613966,2.835001531335993,17.030426379681117
U1456,C,4,H,4,112,1111580,2306,13107,225996,-4598,-41929,261,11357,113322,-1185,60325,-3042,77214,834,281,58,512,93695,-5,-437,99,-4,4877,980,45,112,992,-1.594319872062642,-1.594319872062642,1.1248624349734915,3.0797931479494434,-1.317319100072408,-1.317319100072408,-4.234168560858482,0.014491854284988805,-2.4500370012270287,-2.4500370012270287,-5.1119942946172925,0.00602405719132781,4.583703411713497,4.583703411713497,3.0443966947399383,20.997359563358494
U1456,C,4,H,4,114,1019082,1872,12470,222598,-4905,-27566,808,11889,126249,-521,57203,-2778,66196,188,218,86,542,65483,43,-409,64,101,4419,772,48,107,1029,-1.8486062248210073,-1.8486062248210073,1.0878060526380637,2.967755824768747,-1.4538823585442557,-1.4538823585442557,-4.226183540500177,0.014608035272948095,-2.7343843318337684,-2.7343843318337684,-5.211728704834255,0.005452240222121817,4.451043898158745,4.451043898158745,2.979464453972928,19.67727573559952
U1456,C,4,H,4,116,895869,1644,14637,230729,-4786,-17751,747,14925,140237,451,58475,-3301,50919,244,215,66,469,61282,281,-201,17,111,4223,828,12,141,1075,-2.205905362644678,-2.205905362644678,1.035737928196112,2.8171843485451404,-1.5088122064076097,-1.5088122064076097,-4.222971725269818,0.014655029010326101,-2.8917797838755432,-2.8917797838755432,-5.266934929372121,0.005159400288654237,4.094756537650077,4.094756537650077,2.805074121497878,16.528300963085325
U1456,C,4,H,4,118,1032562,1018,10373,194980,-5610,-40527,547,738,132380,-572,42915,-2074,88370,264,163,38,599,64767,144,-521,92,167,4291,756,42,156,712,0.3216513725099956,0.3216513725099956,1.4040711389106442,4.07174290066214,1.0332905641890002,1.0332905641890002,-4.371611576158416,0.012630868550269713,0.024097551579060524,0.024097551579060524,-4.244195219820305,0.014347275437003848,7.243609825840168,7.243609825840168,4.346328829659955,77.19454775951708
U1456,C,4,H,4,120,1134464,1357,7249,157878,-5853,-31053,787,-258,121135,-749,43808,-1538,67537,109,169,82,490,62326,71,-523,17,-7,3768,840,37,129,633,1.6600720749132516,1.6600720749132516,1.599115146329462,4.94865165393034,1.7852785651439718,1.7852785651439718,-4.415581232155341,0.012087526423876631,1.180442306915742,1.180442306915742,-3.8386089885907175,0.021523519993554025,8.388711265736397,8.388711265736397,4.906816354494008,135.20827326079305
U1456,C,4,H,4,122,991763,482,11264,173733,-6138,-22554,938,999,142257,-179,38480,-2291,74217,525,125,71,474,72151,-178,-671,43,-38,4438,759,39,138,494,-0.7288106645979532,-0.7288106645979532,1.2509904782551589,3.493801778925206,0.8299889038049421,0.8299889038049421,-4.359724280005634,0.012781911392267345,-0.2747530012529236,-0.2747530012529236,-4.349016614014904,0.01291951120188359,6.900484667784285,6.900484667784285,4.178380939764311,65.2601075876683
U1456,C,4,H,4,124,1091534,227,7654,172739,-6391,-22117,542,1441,143991,462,38775,-1718,66646,59,189,52,535,86305,-89,-512,34,64,4813,699,48,165,617,-1.8481425785181194,-1.8481425785181194,1.0878736184137408,2.9679563502673214,0.1758235065446786,0.1758235065446786,-4.321474431010572,0.01328028823122898,-0.7234418537657119,-0.7234418537657119,-4.506393572612691,0.01103819693460167,6.6300020082813305,6.6300020082813305,4.045989038878147,57.16769915974221
U1456,C,4,H,4,126,1437596,1032,4362,121485,-5855,-32990,674,-4623,79015,-3366,40173,-1482,89878,-149,164,56,443,48197,112,-653,52,82,2483,889,53,81,541,-1.4995451779467173,-1.4995451779467173,1.1386736649619926,3.1226239717823234,-1.1376513181321932,-1.1376513181321932,-4.244673955300427,0.014340408531055976,-1.6487018884743208,-1.6487018884743208,-4.830927176153407,0.007979119785657272,5.739683708044254,5.739683708044254,3.6102090433001472,36.97378112824426
U1456,C,4,H,4,128,814718,4735,23582,408623,-3566,-16207,844,39323,128191,-501,81410,-4172,39642,874,272,52,755,55327,271,-223,123,42,4132,1357,53,104,1740,-2.1168278627803,-2.1168278627803,1.0487189232697842,2.8539925916396234,-2.243414052279815,-2.243414052279815,-4.180018658975292,0.015298222114913955,-3.3665332085656092,-3.3665332085656092,-5.4334539985292425,0.0043679827115351635,3.031032451676525,3.031032451676525,2.284417995078448,9.81996929008058
U1456,C,4,H,4,130,608612,5606,21239,241395,-2054,-12970,1101,24620,75975,-769,102312,-3488,39328,910,238,47,545,33851,424,-111,64,272,3135,525,29,96,1306,-1.4797216680137109,-1.4797216680137109,1.141562485204759,3.1316577132677654,-1.9542306147095743,-1.9542306147095743,-4.196927567433703,0.015041720569530872,-3.8479161371468207,-3.8479161371468207,-5.602298356477377,0.003689374466855628,3.2076218338963387,3.2076218338963387,2.3708523862196618,10.706514481145547
U1456,C,4,H,4,132,556536,1748,19231,252067,-3371,-19119,1214,22272,109128,1504,43489,-2934,42113,879,312,84,586,49259,373,-47,64,103,4384,755,20,117,1449,-2.5448580069186653,-2.5448580069186653,0.986343382859436,2.6814116283831786,-2.026963604431219,-2.026963604431219,-4.192674780775369,0.015105826014860076,-3.384367813885121,-3.384367813885121,-5.439709460253459,0.004340744246281383,3.218401574498235,3.218401574498235,2.3761286961759724,10.763154664278343
U1456,C,4,H,4,134,627079,964,9840,165620,-3825,-8700,502,4700,117760,1237,32468,-1852,41632,875,145,35,502,46307,106,-542,41,230,2874,504,49,129,632,-1.5842264930876042,-1.5842264930876042,1.1263333126132002,3.0843264799967467,-0.9312963724920253,-0.9312963724920253,-4.2567397807677745,0.014168419346898734,-2.2327415196267815,-2.2327415196267815,-5.0357782223441045,0.006501136817687159,4.893510020790184,4.893510020790184,3.1960363080080514,24.435483262760577
U1456,C,4,H,4,136,542071,4136,15172,238983,-1944,-20839,1006,26706,71892,-507,65028,-2648,38818,761,200,54,478,14645,242,-50,72,293,2667,867,12,62,1225,-1.8651591220556443,-1.8651591220556443,1.085393848907773,2.9606056204395155,-2.3110836211870103,-2.3110836211870103,-4.176061936710401,0.015358872840880996,-3.4276045614633674,-3.4276045614633674,-5.4548746862122,0.004275412516281294,3.0105087299085698,3.0105087299085698,2.2743723435638135,9.721815137349617
U1456,C,4,H,4,138,711918,4821,17097,302729,-2044,-29747,1316,36895,91713,-1078,79530,-3221,54394,907,365,97,552,18188,103,156,125,156,3307,1155,21,153,1695,-2.0350946650868447,-2.0350946650868447,1.060629655365202,2.888188980541229,-2.4383841701612683,-2.4383841701612683,-4.168618518278843,0.015473621890869151,-3.4639756965365733,-3.4639756965365733,-5.467631808629026,0.004221216979972879,2.9598866957299146,2.9598866957299146,2.2495946097750665,9.483890380501487
U1456,C,4,H,4,140,831571,5771,19114,358762,-2287,-18025,555,38895,113609,-1303,88901,-3102,37612,1120,406,78,595,44200,47,152,137,206,3822,1435,27,91,1596,-1.908020331929908,-1.908020331929908,1.0791478142180193,2.9421712059594354,-2.5288186429043904,-2.5288186429043904,-4.163330704308769,0.015555660235467735,-3.299700858447153,-3.299700858447153,-5.4100126494993255,0.004471583647696247,3.062450975182187,3.062450975182187,2.2997962749933043,9.972150671396902
U1456,C,4,H,4,142,872425,3743,20444,344511,-2871,-17004,710,37671,119005,-1411,74242,-4219,42308,765,359,85,668,59681,61,-76,131,150,4634,1402,21,112,1586,-2.3090031387526446,-2.3090031387526446,1.020713800601583,2.7751749787102824,-2.1892924345327347,-2.1892924345327347,-4.183183216004545,0.015249886539265699,-3.2909907790625383,-3.2909907790625383,-5.40695760189781,0.004485265437211869,3.142386122821496,3.142386122821496,2.338921763344503,10.370049165355356
U1456,C,4,H,4,144,973358,1032,10422,190660,-5625,-33666,724,2703,118065,701,43649,-2139,66165,-2,185,36,544,48876,159,-432,41,214,2993,972,56,104,546,-0.9628636002349396,-0.9628636002349396,1.2168826506992891,3.3766451273393496,-0.23402383719404193,-0.23402383719404193,-4.297510156723536,0.01360238469047289,-1.0227617418160087,-1.0227617418160087,-4.6113795854484865,0.009938098390200347,5.8863896814445456,5.8863896814445456,3.6820165400376865,39.72642327749834
U1456,C,4,H,4,146,849602,2273,14418,222238,-5515,-21451,579,11191,97416,1466,58380,-2849,49933,516,229,53,467,35455,163,37,60,287,2947,904,19,127,909,-1.594009338965484,-1.594009338965484,1.1249076880240436,3.079932521137965,-1.368141828320119,-1.368141828320119,-4.2311968939235856,0.014534983299988091,-2.5160358024258507,-2.5160358024258507,-5.13514327758311,0.005886208083123488,4.329658120697978,4.329658120697978,2.9200503168592693,18.542220422570335
U1456,C,4,H,5,4,1193991,1137,5230,169757,-5829,-34405,434,2491,125112,-1150,41078,-944,76351,-105,147,17,693,79616,72,-249,84,164,3652,1189,11,123,646,-0.7842910215116443,-0.7842910215116443,1.2429054933725714,3.4656683268768256,-0.9703133491166798,-0.9703133491166798,-4.25445841053574,0.014200779655919238,-0.7395716185713986,-0.7395716185713986,-4.512051064020826,0.010975924748558099,6.172372519955653,6.172372519955653,3.8219952421137515,45.69529059323116
U1456,C,4,H,5,6,916257,434,7767,133710,-5869,-18578,912,-371,134226,931,33660,-1915,53821,255,174,16,617,71669,72,-533,90,72,3605,866,23,116,355,0.15684247149296968,0.15684247149296968,1.3800540354282096,3.975116418809399,1.6412708390073112,1.6412708390073112,-4.407160924688883,0.01218973683049372,0.847682845955,0.847682845955,-3.9553238827035555,0.019152464393040844,7.811850109382669,7.811850109382669,4.624462782633238,101.94799013803392
U1456,C,4,H,5,10,866185,6537,15355,287543,-3063,-30537,647,32343,81160,-2115,98099,-2965,58600,533,340,61,547,17815,184,362,189,315,3328,1029,34,110,1361,-1.598919269594498,-1.598919269594498,1.1241921786596771,3.0777295887808225,-2.3895205817754017,-2.3895205817754017,-4.171475631915462,0.015429475091000042,-3.447810157373178,-3.447810157373178,-5.461961769417263,0.004245219428878706,3.2877008973886395,3.2877008973886395,2.4100483164002195,11.134499110984201
U1456,C,4,H,5,12,766453,7954,22249,376514,-2245,-40634,767,39467,83878,-2123,113810,-3849,64182,1158,390,52,761,17173,144,274,105,303,3499,965,19,107,1828,-1.601789932906576,-1.601789932906576,1.1237738455635644,3.076442341900709,-2.327651505390466,-2.327651505390466,-4.175093192304774,0.015373758872237955,-3.7110920573352257,-3.7110920573352257,-5.55430751065382,0.003870747993456005,2.9663084990620323,2.9663084990620323,2.2527378602585486,9.513747523181936
