Site,Hole,Core,Type,Section,Interval,Depth CSF,TotalCPS,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Y,Zr,Mo,Ag,Ba,Al/Ca,ln(Al/Ca),ln(Al/Ca) predicted,K/Ca,ln(K/Ca),ln(K/Ca) predicted,Ti/Ca,ln(Ti/Ca),ln(Ti/Ca) predicted,Mn/Ca,ln(Mn/Ca),ln(Mn/Ca) predicted,Fe/Ca,ln(Fe/Ca),ln(Fe/Ca) predicted,Sr/Ca,ln(Sr/Ca),ln(Sr/Ca) predicted,Zr/Ca,ln(Zr/Ca),ln(Zr/Ca) predicted,Ba/Ca,ln(Ba/Ca),ln(Ba/Ca) predicted
U1523,B,20,F,3,16,130.66,151161,255,9567,150320,518,1913,20525,-1840,61116,30767,19033,606,2335,163424,4251,260,1116,1095,7009,9546,1700,12712,93,516746,4724,0.310950044,-1.16812301,1.812903055,1.986414015,0.686331011,0.995196181,0.61861735,-0.480268372,-1.155069593,0.075893002,-2.578430796,-3.525005301,5.311665096,1.669905363,1.034550751,0.310267494,-1.170320468,-4.27062045,0.413169955,-0.883896258,-6.270417519,0.153541132,-1.873786789,-1.085705992
U1523,B,20,F,3,18,130.68,157834,233,10736,166570,605,2614,22980,-3895,64470,32470,19981,739,2241,165753,4336,242,1032,1161,7059,9781,1697,13687,322,515531,4916,0.330643671,-1.106714006,1.849318595,1.9855251,0.685883413,0.994807039,0.615368032,-0.485534764,-1.159574991,0.069017555,-2.673394391,-3.620785583,5.104804435,1.630182142,0.998768074,0.301231906,-1.199874858,-4.291411962,0.421527564,-0.863870109,-6.258588073,0.151401294,-1.887821394,-1.091854553
U1523,B,20,F,3,20,130.7,161201,267,10788,172643,664,1917,24473,-4110,66589,32657,19706,911,2093,168181,4446,278,1015,1153,7372,9861,1885,13316,111,211496,1642,0.330342652,-1.107624823,1.84877848,2.039042166,0.712480171,1.017930261,0.603423462,-0.50513607,-1.176343908,0.064090394,-2.747460784,-3.695488947,5.149921916,1.638981553,1.006694583,0.301956701,-1.197471644,-4.289721302,0.407753315,-0.897092908,-6.278212781,0.050280185,-2.990144217,-1.574782181
U1523,B,20,F,3,22,130.72,163204,319,11242,169906,719,1897,26200,-3742,67086,33549,19912,1083,1962,174077,4436,300,963,1332,7500,9603,1926,12928,68,517727,5177,0.335091955,-1.093350292,1.857243277,1.999642314,0.692968322,1.000966659,0.593519926,-0.521684492,-1.190501083,0.058481624,-2.839042696,-3.787858463,5.18873886,1.646490673,1.013458799,0.28623804,-1.250931507,-4.327330315,0.385346806,-0.953611555,-6.311598346,0.154311604,-1.868781319,-1.083513096
U1523,B,20,F,3,25,130.75,163136,168,10974,168926,686,1540,25512,-4311,67886,32803,20340,1213,2612,173637,4575,280,1090,1421,7501,9513,1839,12392,-32,514396,5624,0.334542572,-1.094991136,1.856270256,2.069505838,0.727309853,1.030823186,0.620065238,-0.477930584,-1.153069615,0.079626863,-2.530403763,-3.476565236,5.29332683,1.666446939,1.031435402,0.290003963,-1.23786069,-4.318134996,0.377770326,-0.973468872,-6.323328062,0.171447733,-1.76347682,-1.037379195
U1523,B,20,F,3,26,130.76,163221,248,10693,171108,600,1665,25765,-4550,68077,32820,19881,923,2295,172831,4308,250,1100,1233,7533,9445,1895,13354,244,516718,4977,0.325807434,-1.121448764,1.840580883,2.074253504,0.729601332,1.032815398,0.605758684,-0.501273584,-1.173039551,0.069926874,-2.660305242,-3.607583867,5.266026813,1.661276153,1.026777558,0.28778184,-1.245552585,-4.323546243,0.406886045,-0.89922212,-6.279470506,0.151645338,-1.886210786,-1.091148945
U1523,B,20,F,3,28,130.78,165996,308,12039,176659,777,1587,26327,-4929,69784,32900,20324,800,1884,176551,4310,300,1139,1315,7830,9165,1819,13052,82,515301,4904,0.365927052,-1.005321278,1.909444482,2.121094225,0.751932099,1.052229767,0.61775076,-0.481670204,-1.15626886,0.057264438,-2.860075482,-3.809072131,5.366291793,1.680137129,1.043767526,0.278571429,-1.278080776,-4.346429826,0.396717325,-0.924531279,-6.294420627,0.149057751,-1.903421459,-1.098688941
U1523,B,20,F,3,30,130.8,163119,287,11252,170433,562,1227,26109,-4735,68605,33588,20343,878,2173,173975,4455,240,1117,1330,7573,9273,1957,12992,429,517087,5066,0.335000595,-1.09362297,1.857081579,2.042544957,0.714196558,1.019422488,0.605662737,-0.501431988,-1.173175066,0.064695725,-2.738060159,-3.686007476,5.179677266,1.64474275,1.01188427,0.276080743,-1.287061909,-4.352748053,0.386804811,-0.949835077,-6.30936758,0.150827677,-1.891617309,-1.093517543
U1523,B,20,F,3,32,130.82,167119,293,11887,177646,815,1833,26988,-4977,69876,33978,19928,849,2271,177619,4396,266,1011,1233,7779,9666,2116,13579,133,514555,5099,0.349844017,-1.05026789,1.882791141,2.056507152,0.721008986,1.025345213,0.586497145,-0.533587478,-1.200684088,0.066837365,-2.705492993,-3.653160233,5.227470716,1.65392755,1.020157937,0.284478192,-1.257098683,-4.331668923,0.399640944,-0.917188775,-6.290083409,0.150067691,-1.896668814,-1.095730608
U1523,B,20,F,3,35,130.85,144973,110,8427,139371,540,1410,19831,-656,59801,29120,17955,712,2312,156710,4340,218,933,1134,6770,8971,1554,12342,319,215089,1561,0.289388736,-1.239984387,1.770289259,2.053605769,0.71959716,1.024117771,0.616586538,-0.483556596,-1.157882668,0.079395604,-2.533312273,-3.479498758,5.381524725,1.68297174,1.046320944,0.308070055,-1.177428071,-4.275620648,0.423832418,-0.858417143,-6.255367007,0.053605769,-2.926098582,-1.546723789
U1523,B,20,F,3,36,130.86,160171,243,10872,167418,567,1632,24308,-4088,66760,32873,19315,963,2347,169719,4330,200,1048,1142,7497,9724,1954,13181,-98,516921,5126,0.330727345,-1.106460975,1.849468642,2.030845983,0.708452447,1.014428557,0.587564262,-0.531769656,-1.199128941,0.071395978,-2.639513735,-3.586613553,5.162869224,1.641492476,1.008956422,0.295805068,-1.218054596,-4.304201408,0.400967359,-0.913875253,-6.288126112,0.155933441,-1.858326024,-1.078932631
U1523,B,20,F,3,38,130.88,164072,299,11482,172174,702,1868,25218,-4507,68703,33207,20659,677,2518,176898,4352,219,1123,1251,7170,9649,1960,12798,127,516951,5004,0.34577047,-1.061980105,1.875845798,2.068931249,0.727032169,1.030581768,0.622127865,-0.474609637,-1.150228545,0.075827386,-2.579295761,-3.525877705,5.327129822,1.672812598,1.037169588,0.290571265,-1.235906414,-4.316760162,0.385400669,-0.953471788,-6.311515785,0.150691119,-1.892523104,-1.093914372
U1523,B,20,F,3,40,130.9,164686,241,11893,179583,615,1774,23445,-4330,69921,33815,20149,1021,2344,173168,4275,253,1047,1200,7534,9849,1811,14530,293,516491,5222,0.351707822,-1.044954499,1.885941982,2.067750998,0.726461542,1.030085665,0.595859826,-0.517749832,-1.187134981,0.06931835,-2.669045619,-3.616399412,5.121040958,1.633357731,1.001628644,0.291261275,-1.233534564,-4.315091566,0.429690966,-0.844689013,-6.2472578,0.154428508,-1.868024021,-1.083181323
U1523,B,20,F,3,43,130.93,163523,280,11475,175289,693,1609,24555,-4867,68834,32859,19979,911,2152,172880,4397,312,990,1209,7706,9872,1835,13932,102,212424,1869,0.349219392,-1.052054924,1.88173143,2.094829423,0.739472129,1.041397069,0.608022155,-0.497543958,-1.169848856,0.06549195,-2.725828038,-3.673670159,5.261267841,1.660372032,1.025963127,0.300435193,-1.202523213,-4.29327508,0.423993426,-0.858037328,-6.255142649,0.056879394,-2.866822152,-1.520754785
U1523,B,20,F,3,44,130.94,163261,169,11203,171036,707,1965,25428,-4294,68296,33052,19587,857,2255,171047,4472,241,1144,1138,7471,9832,1801,13739,99,514571,5089,0.338950744,-1.081900479,1.864033016,2.066319739,0.725769121,1.029483674,0.592611642,-0.523215998,-1.191811286,0.068225826,-2.684932106,-3.632422522,5.175087741,1.643856294,1.011085749,0.297470652,-1.212439707,-4.300251334,0.415678325,-0.877843575,-6.2668422,0.153969503,-1.871000731,-1.08448542
U1523,B,20,F,3,46,130.96,162719,295,11540,172895,692,2061,24492,-4327,68570,33498,20167,904,2126,171411,4461,300,1016,1150,7417,9890,1983,13339,0,515670,5124,0.344498179,-1.065666474,1.873659781,2.04698788,0.716369386,1.021311544,0.602035942,-0.50743813,-1.178313321,0.063466476,-2.757243456,-3.705355749,5.117051764,1.632578446,1.000926664,0.295241507,-1.21996159,-4.305542979,0.398202878,-0.92079366,-6.292212815,0.152964356,-1.877550352,-1.087354809
U1523,B,20,F,3,48,130.98,165174,257,11290,172170,659,3271,23783,-4388,67770,32916,20002,857,2612,184828,4517,248,999,1114,7363,9495,1764,13488,321,515432,5192,0.342994288,-1.070041484,1.8710654,2.058877142,0.722160757,1.026346562,0.607668003,-0.498126593,-1.1703473,0.079353506,-2.53384265,-3.480033697,5.615141572,1.725466801,1.084600494,0.288461538,-1.243193517,-4.32188664,0.409770324,-0.89215846,-6.275298003,0.15773484,-1.846839882,-1.073900552
U1523,B,20,F,3,50,131,164713,347,11454,175190,867,2966,24795,-4247,67379,34648,20197,850,2254,177195,4489,292,1140,1203,7266,9927,1968,13243,-47,515059,4704,0.330581852,-1.10690099,1.849207713,1.944672131,0.665093393,0.976732196,0.582919649,-0.539705925,-1.205918419,0.06505426,-2.732533588,-3.680433377,5.114148003,1.632010817,1.000415344,0.286510044,-1.249981686,-4.326662116,0.382215424,-0.961770893,-6.316418066,0.135765412,-1.996826793,-1.139609818
U1523,B,20,F,3,52,131.02,163243,362,12034,179149,749,2583,22334,-4480,67129,33485,20028,622,2231,172467,4275,303,976,1224,7403,9778,1771,12903,121,515564,4891,0.359384799,-1.023361601,1.898746571,2.004748395,0.695518564,1.00318384,0.598118561,-0.513966283,-1.183898155,0.066626848,-2.708647662,-3.656342032,5.150574884,1.639108336,1.006808789,0.292011348,-1.230962613,-4.313282198,0.385336718,-0.953637735,-6.31161381,0.146065402,-1.923700796,-1.107573319
U1523,B,20,F,3,54,131.04,163348,249,11704,177367,638,1926,23766,-4510,68638,33121,20409,631,2206,170527,4268,188,1005,1266,7654,9427,1684,13756,12,90711,3363,0.353370973,-1.040236859,1.888739543,2.072340811,0.728678795,1.032013344,0.616195163,-0.484191542,-1.158425864,0.066604269,-2.708986601,-3.656683886,5.148606624,1.63872612,1.006464489,0.284623049,-1.25658961,-4.331310791,0.415325624,-0.87869243,-6.267343618,0.101536789,-2.28733409,-1.266881065
U1523,B,20,F,3,56,131.06,161433,250,11132,171802,554,2214,23918,-4312,67316,33215,19926,810,2307,171489,4308,274,1048,1175,7521,9638,1855,13373,-86,514670,5109,0.335149782,-1.093177737,1.857345602,2.026674695,0.706396369,1.012641003,0.599909679,-0.510976169,-1.181340113,0.069456571,-2.667053602,-3.614390263,5.162998645,1.641517543,1.008979003,0.290170104,-1.237287963,-4.317732082,0.402619299,-0.909763832,-6.285697496,0.153816047,-1.871997891,-1.084922276
U1523,B,20,F,3,59,131.09,164200,192,11276,175129,584,2037,25291,-4982,68053,33172,19871,1045,2740,175605,4381,293,1082,1297,7535,9333,1991,12886,-43,514075,4568,0.339925238,-1.079029573,1.865735463,2.051519354,0.718580667,1.023234032,0.599029302,-0.512444764,-1.182596496,0.082599783,-2.493748226,-3.439594461,5.293771856,1.666531008,1.031511132,0.281351742,-1.26814964,-4.339443272,0.388460147,-0.945564696,-6.306845066,0.137706499,-1.982630674,-1.133390498
U1523,B,20,F,3,60,131.1,165027,314,11789,176902,780,2126,24655,-4620,69351,33582,20309,517,2209,174391,4496,257,1086,1212,7865,10115,1882,13617,523,512366,5181,0.351051158,-1.046823316,1.884833774,2.065124174,0.725190357,1.028980496,0.604758502,-0.502926072,-1.174453254,0.065779287,-2.721450285,-3.669254757,5.192990292,1.647309696,1.014196574,0.301203025,-1.199970739,-4.291479415,0.405485081,-0.902671197,-6.281507876,0.154279078,-1.868992121,-1.083605448
U1523,B,20,F,3,62,131.12,166726,300,12342,183284,633,2205,22554,-4629,69088,34051,21468,989,2372,177848,4404,319,1050,1234,7570,9857,1825,13209,81,512995,4907,0.362456316,-1.014851321,1.903793167,2.028956565,0.707521654,1.013619326,0.630466066,-0.461295946,-1.138838682,0.069660216,-2.66412592,-3.611437403,5.222989046,1.653069852,1.019385323,0.289477548,-1.239677538,-4.319413148,0.387918123,-0.946960985,-6.307669854,0.144107368,-1.937196644,-1.11348585
U1523,B,20,F,3,64,131.14,161968,312,10928,168162,827,1730,25844,-4479,67617,33252,20002,735,2286,173209,4395,253,1126,1195,7409,9550,1699,12962,126,514800,4889,0.328641886,-1.112786613,1.845717539,2.033471671,0.709744515,1.015551881,0.601527728,-0.508282647,-1.179035805,0.068747744,-2.67731135,-3.624736228,5.208979911,1.650384042,1.016965945,0.28720077,-1.247573761,-4.324968141,0.389811139,-0.942092916,-6.304794285,0.14702875,-1.917127132,-1.104693397
U1523,B,20,F,3,66,131.16,163976,305,11497,174616,667,1789,25101,-4978,69233,32882,19859,866,2111,173348,4355,258,1064,1235,7487,9462,1808,13435,387,515198,5004,0.349644182,-1.050839264,1.882452317,2.105498449,0.744552232,1.04581371,0.603947448,-0.504268091,-1.175601352,0.064199258,-2.745763627,-3.693777194,5.271820449,1.662375739,1.027768066,0.287756219,-1.245641618,-4.323608879,0.408582203,-0.895062154,-6.277013214,0.152180524,-1.882687803,-1.089605526
U1523,B,20,F,3,68,131.18,165008,355,11526,176678,630,1618,26032,-4859,68428,34278,20613,743,2212,174748,4240,197,1021,1274,7519,10025,1918,14237,34,514054,5002,0.336250656,-1.089898396,1.859290251,1.996265826,0.691278349,0.999497396,0.601347803,-0.508581804,-1.179291734,0.064531186,-2.740606665,-3.688575883,5.097963709,1.628841187,0.997560141,0.292461637,-1.229421776,-4.312198219,0.415339285,-0.878659539,-6.26732419,0.1459245,-1.924665917,-1.107996138
U1523,B,20,F,3,70,131.2,166043,247,11427,174894,805,2254,27004,-5246,68452,34407,20046,799,2112,177777,4262,227,1006,1206,7738,10041,1789,13822,129,511384,5046,0.332112651,-1.102281056,1.851947334,1.989478885,0.687872738,0.996536558,0.582614003,-0.540230399,-1.206367107,0.061382858,-2.790624666,-3.739024038,5.166884646,1.642269924,1.009656747,0.291830151,-1.231583321,-4.313718866,0.40172058,-0.911998506,-6.287017518,0.146656204,-1.919664182,-1.105804878
U1523,B,20,F,3,73,131.23,169195,286,11559,177050,802,3812,25145,-5403,68032,34701,20597,720,2461,189667,4198,278,1059,1329,7282,10364,1768,12896,109,511646,5062,0.333102792,-1.099304151,1.853712639,1.96051987,0.673209678,0.983788494,0.593556382,-0.521623071,-1.190448537,0.070920146,-2.646200734,-3.59335806,5.465750267,1.698501398,1.060310059,0.298665745,-1.208430242,-4.297430675,0.371631941,-0.989851319,-6.333005174,0.145874759,-1.925006843,-1.108145498
U1523,B,20,F,3,74,131.24,171367,241,11625,180679,682,4350,25022,-5151,68610,34356,20870,909,2477,195765,4537,264,1073,1295,7381,9960,1605,13059,542,512595,4979,0.338368844,-1.083618724,1.863014096,1.997031086,0.691661621,0.999830613,0.607463034,-0.498463955,-1.170635913,0.072098032,-2.629728525,-3.576744191,5.698131331,1.740138284,1.097816567,0.289905693,-1.238199604,-4.318373422,0.380108278,-0.967299125,-6.319683593,0.14492374,-1.931547608,-1.111011007
U1523,B,20,F,3,76,131.26,171496,219,11186,172962,777,6172,27272,-5327,67387,35778,20812,1244,2803,198996,4514,226,1064,1355,6891,10264,1934,13235,276,513709,5341,0.312650232,-1.162670183,1.816136581,1.883475879,0.633118942,0.948933608,0.58169825,-0.541803436,-1.207712839,0.078344234,-2.546642907,-3.492944036,5.561965454,1.715951545,1.076029151,0.286880206,-1.248690552,-4.325753803,0.369920063,-0.994468344,-6.335732451,0.149281681,-1.901920278,-1.098031274
U1523,B,20,F,3,78,131.28,167485,312,11504,174859,662,3611,26352,-5095,67386,34667,20919,767,2501,183683,4364,268,1127,1183,7298,10485,1822,14485,51,514347,5091,0.331842963,-1.103093425,1.851465599,1.943808233,0.664649055,0.976345889,0.60342689,-0.505130389,-1.176339048,0.072143537,-2.629097574,-3.576107813,5.29849713,1.66742322,1.032314837,0.302449015,-1.195842561,-4.288575242,0.417832521,-0.872674595,-6.263788883,0.146854357,-1.918313951,-1.105213342
U1523,B,20,F,3,80,131.3,164507,257,11094,171715,661,2723,24978,-4431,68157,33572,20123,1160,2473,179386,4357,223,968,1292,7404,9992,1858,13042,285,515285,5104,0.33045395,-1.107287965,1.848978237,2.030173954,0.708121481,1.014140816,0.599398308,-0.511828947,-1.182069664,0.073662576,-2.608260398,-3.555091437,5.343321816,1.675847522,1.039903448,0.297628977,-1.211907613,-4.299877006,0.388478494,-0.945517467,-6.306817168,0.152031455,-1.88366784,-1.090034881
U1523,B,20,F,3,82,131.32,168798,319,11441,172754,750,5103,25295,-4721,67374,33878,20396,876,2307,194386,4515,249,1213,1147,7218,10419,1610,13177,498,516753,5352,0.337711789,-1.085562441,1.861861472,1.988724246,0.687493351,0.996206719,0.602042624,-0.507427033,-1.178303827,0.06809729,-2.686817857,-3.634324491,5.737823957,1.747080037,1.104069697,0.307544719,-1.179134774,-4.276821313,0.388954484,-0.944292951,-6.306093846,0.157978629,-1.845295513,-1.073223964
U1523,B,20,F,3,84,131.34,159439,326,10697,163821,708,3321,23905,-3854,63994,33020,19581,1210,2360,177209,4366,253,993,1153,7013,9965,1718,13184,-16,515950,4879,0.323955179,-1.12715011,1.837199985,1.938037553,0.66167589,0.973761019,0.59300424,-0.52255373,-1.191244716,0.071471835,-2.638451819,-3.585542505,5.366717141,1.680216388,1.043838923,0.301786796,-1.198034485,-4.29011726,0.399273168,-0.918109465,-6.290627261,0.147758934,-1.912173158,-1.10252306
U1523,B,20,F,3,88,131.38,165205,195,10843,166233,598,5489,25682,-4510,65746,34148,20096,1013,2526,188884,4423,183,1049,1189,7380,9952,1905,13164,291,515687,4853,0.317529577,-1.147184309,1.825319705,1.925325056,0.655094814,0.968039431,0.58849713,-0.530183229,-1.197771752,0.073972121,-2.604066995,-3.550861971,5.531334192,1.710429051,1.071054489,0.291437273,-1.232930483,-4.314666595,0.385498419,-0.953218188,-6.311365984,0.142116669,-1.951106949,-1.119579954
U1523,B,20,F,3,90,131.4,169501,288,11217,174114,767,6516,24983,-4908,65925,35337,20683,960,2338,196935,4459,298,1059,1339,6952,10319,1645,13011,103,515102,4644,0.317429323,-1.147500089,1.825132447,1.865608286,0.623587159,0.940646676,0.585307185,-0.535618467,-1.202421598,0.066162945,-2.715634711,-3.663389169,5.57305374,1.717943151,1.077823191,0.292016866,-1.230943718,-4.313268905,0.36819764,-0.99913542,-6.338489293,0.131420324,-2.02935451,-1.153860211
U1523,B,20,F,3,92,131.42,164119,180,10629,167466,707,2411,26036,-4250,67159,33790,20150,744,2222,180642,4372,229,1006,1217,7401,9983,1790,13435,207,514796,4631,0.314560521,-1.156578786,1.81974878,1.987540693,0.686898042,0.995689157,0.596330275,-0.516960612,-1.186459804,0.0657591,-2.72175721,-3.669564322,5.346019532,1.676352271,1.040358126,0.295442439,-1.219281254,-4.305064362,0.397602841,-0.922301659,-6.29310359,0.137052382,-1.987392073,-1.135476467
U1523,B,20,F,3,94,131.44,162001,238,10482,165626,646,2935,24706,-4018,65898,33296,20219,1026,2204,179270,4343,234,1073,1258,7155,9508,1837,13835,-102,515893,4748,0.31481259,-1.155777769,1.820223783,1.979156655,0.682670822,0.992014013,0.60725012,-0.498814513,-1.170935816,0.066194137,-2.715163378,-3.662913783,5.384130226,1.68345578,1.046756966,0.285559827,-1.25330372,-4.328999167,0.415515377,-0.878235656,-6.267073802,0.142599712,-1.947713793,-1.118093413
U1523,B,20,F,3,96,131.46,157377,256,9908,158090,755,3207,22167,-3028,64469,32364,19565,766,2389,175420,4480,283,1086,1093,6918,9872,1943,13335,-63,515013,4735,0.306142628,-1.183704182,1.80366342,1.991997281,0.689137794,0.997636398,0.604529724,-0.503304438,-1.174776947,0.073816586,-2.606171826,-3.552984903,5.420219998,1.690136405,1.052774873,0.305030281,-1.187344227,-4.282596664,0.412031887,-0.886654536,-6.272046835,0.146304536,-1.922064967,-1.106856662
U1523,B,20,F,3,98,131.48,155192,87,9219,150945,587,2199,24375,-2784,63480,32721,19640,655,2384,170114,4419,235,931,1202,7082,9776,1826,12694,641,516212,4410,0.281745668,-1.266750502,1.754416952,1.940038507,0.662707822,0.97465818,0.600226154,-0.510448771,-1.180888923,0.072858409,-2.619237324,-3.566162765,5.198924238,1.648451727,1.015225316,0.298768375,-1.208086671,-4.297188973,0.387946579,-0.946887633,-6.307626525,0.134775832,-2.004142384,-1.142814778
U1523,B,20,F,3,100,131.5,158580,303,10086,157503,566,3517,24042,-3117,64474,32733,19377,1137,2051,177199,4249,237,956,1123,6726,10087,1651,12940,-24,514701,4814,0.308129411,-1.17723542,1.807499396,1.969694192,0.677878298,0.987847393,0.591971405,-0.524296948,-1.192736039,0.062658479,-2.770056264,-3.718278748,5.413466532,1.688889651,1.051651798,0.308159961,-1.177136277,-4.275415371,0.395319708,-0.928060454,-6.29650531,0.147068707,-1.916855404,-1.104574352
U1523,B,20,F,3,102,131.52,161396,245,11491,171639,675,1856,23104,-4097,67440,34713,20333,1118,2139,169534,4290,256,1045,1107,7337,10462,1895,14405,120,513595,4986,0.331028721,-1.105550136,1.850008769,1.942788004,0.664124057,0.975889455,0.585745974,-0.534869075,-1.201780493,0.061619566,-2.786775826,-3.735142099,4.883876358,1.58593924,0.958914067,0.301385648,-1.199364612,-4.291053004,0.414974217,-0.879538888,-6.267843621,0.143634949,-1.940480271,-1.114924407
U1523,B,20,F,3,104,131.54,158837,239,10983,166053,706,1797,24227,-3986,66397,33889,19608,723,2253,165663,4472,207,1029,1084,7339,10299,1757,13627,167,210457,1708,0.324087462,-1.126741855,1.83744208,1.959249314,0.672561397,0.983224878,0.578594824,-0.547152832,-1.212289248,0.066481749,-2.710827817,-3.658540936,4.888400366,1.586865126,0.959748106,0.303903922,-1.191043675,-4.285199225,0.402106878,-0.911037359,-6.286449768,0.050399835,-2.987767383,-1.57374089
