FileName,Site,Hole,Core,Core Type,Section,Interval (cm),Depth (CSF-A),Depth (CCSF),Core_ID , Section_ID , Depth , LiveTime , RealTime , MeasurementDate , MeasurementTime , Sample_ID , User_ID,Al_Area,Si_Area,P_Area,S_Area,Cl_Area,Ar_Area,K_Area,Ca_Area,Ti_Area,Cr_Area,Mn_Area,Fe_Area,Rh_Area,Ba_Area
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1040.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,104,15.04,16.99,0,0,1040,15,18,10/26/2015 13:57,,1040,,8686,115887,-2256,-100,84895,-9622,41317,669818,26955,772,324,376318,36017,-4398
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1060.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,106,15.06,17.01,0,0,1060,15,18,10/26/2015 13:57,,1060,,9786,120242,-2280,-877,93834,-28652,46773,742848,28562,1613,1227,446058,52919,-4518
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1080.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,108,15.08,17.03,0,0,1080,15,18,10/26/2015 13:57,,1080,,10343,129351,-1696,-1455,83699,-40014,45917,749452,28217,1429,919,446813,68801,-5386
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1100.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,110,15.1,17.05,0,0,1100,15,18,10/26/2015 13:58,,1100,,9862,126733,-2020,-1136,95306,-16411,50260,749118,28344,1057,786,443107,42371,-5085
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1120.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,112,15.12,17.07,0,0,1120,15,18,10/26/2015 13:58,,1120,,8007,112412,-2638,-2474,77299,-47972,34989,921212,23989,1180,292,381742,77059,-4183
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1140.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,114,15.14,17.09,0,0,1140,15,19,10/26/2015 13:59,,1140,,6177,102405,-3826,-1425,88944,-31789,32085,1026611,22533,1034,1158,336378,68256,-4288
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1160.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,116,15.16,17.11,0,0,1160,15,18,10/26/2015 13:59,,1160,,5883,104888,-3494,-2137,87270,-37427,27729,955625,22799,681,857,295881,70781,-4384
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1180.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,118,15.18,17.13,0,0,1180,15,18,10/26/2015 14:00,,1180,,5899,96807,-3231,-864,99669,-34228,31541,854860,23631,992,983,337199,59243,-4760
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1200.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,120,15.2,17.15,0,0,1200,15,18,10/26/2015 14:00,,1200,,8969,116819,-2423,-1934,82906,-44682,38224,831800,27212,1227,1114,405788,74358,-5394
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1220.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,122,15.22,17.17,0,0,1220,15,18,10/26/2015 14:01,,1220,,10633,127385,-1702,-2013,90908,-37435,50051,732571,32135,1205,745,479801,59123,-5609
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1240.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,124,15.24,17.19,0,0,1240,15,18,10/26/2015 14:01,,1240,,7968,110976,-2281,-652,109900,-9119,45349,738025,30057,1347,856,414185,38434,-5220
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1260.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,126,15.26,17.21,0,0,1260,15,18,10/26/2015 14:02,,1260,,8210,107248,-2256,-905,107573,-14005,45077,740164,27799,1330,1101,398963,39231,-5476
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1280.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,128,15.28,17.23,0,0,1280,15,18,10/26/2015 14:02,,1280,,7500,104683,-2180,-1084,98726,-32089,41144,734790,28347,1241,1271,411471,53604,-4646
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1300.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,130,15.3,17.25,0,0,1300,15,18,10/26/2015 14:03,,1300,,7599,114428,-2047,-1211,99889,-30030,41469,767321,31179,1408,1177,392075,51652,-5248
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1320.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,132,15.32,17.27,0,0,1320,15,18,10/26/2015 14:03,,1320,,8081,112204,-2018,-935,98970,-15946,44098,681725,33970,1578,677,411101,40977,-5755
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1340.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,134,15.34,17.29,0,0,1340,15,18,10/26/2015 14:04,,1340,,7933,114559,-2342,-1588,99764,-33773,46692,747539,30958,1290,1388,448429,56640,-5598
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1360.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,136,15.36,17.31,0,0,1360,15,18,10/26/2015 14:04,,1360,,6545,104892,-2081,-981,98292,-37942,34812,678749,36570,2349,1250,400890,66406,-5776
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1380.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,138,15.38,17.33,0,0,1380,15,18,10/26/2015 14:05,,1380,,6929,104497,-2698,-376,92688,-13566,38192,643371,30424,747,1248,338260,36287,-5056
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1400.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,140,15.4,17.35,0,0,1400,15,18,10/26/2015 14:05,,1400,,9611,127312,-2149,-1243,98390,-15893,52847,691586,35244,1440,1142,460124,46770,-5767
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1420.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,142,15.42,17.37,0,0,1420,15,18,10/26/2015 14:05,,1420,,9101,118665,-1711,-966,109105,-16162,50694,676555,32314,933,257,429763,36497,-4836
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1440.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,144,15.44,17.39,0,0,1440,15,18,10/26/2015 14:06,,1440,,8876,116152,-1674,-1930,92664,-34318,43634,702147,31417,983,500,420724,63047,-5089
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1460.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,146,15.46,17.41,0,0,1460,15,17,10/26/2015 14:06,,1460,,4639,67947,-1413,-370,76172,-488,29888,532449,19325,841,875,275797,18888,-3794
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 1 at  10kV\U1456A-3H-1 1480.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,1,148,15.48,17.43,0,0,1480,15,17,10/26/2015 14:07,,1480,,3410,63406,-2219,440,77255,-5934,24358,528022,19898,719,1248,246942,27479,-3389
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2   40.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,4,15.54,17.49,0,0,40,15,18,10/26/2015 14:54,,40,,8418,117576,-2746,-2230,90183,-29076,43181,851969,27574,507,1424,397127,56442,-5424
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2   60.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,6,15.56,17.51,0,0,60,15,18,10/26/2015 14:54,,60,,7065,110651,-2513,-2102,88239,-35086,35823,854415,25517,1016,723,351747,56518,-4542
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2   80.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,8,15.58,17.53,0,0,80,15,18,10/26/2015 14:54,,80,,6529,95059,-2398,-1127,101459,-34461,37114,730122,26270,1180,805,410035,60910,-4503
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  100.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,10,15.6,17.55,0,0,100,15,18,10/26/2015 14:55,,100,,7868,105320,-2369,-1563,116989,-24170,40153,845728,26934,1083,976,383060,49192,-4882
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  120.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,12,15.62,17.57,0,0,120,15,18,10/26/2015 14:55,,120,,7303,106169,-2232,-1183,110600,-25054,36558,762988,29136,1011,783,374947,51972,-4692
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  140.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,14,15.64,17.59,0,0,140,15,18,10/26/2015 14:56,,140,,8342,115879,-1132,-1457,104604,-14004,47726,749209,29663,1482,819,427142,33778,-5172
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  160.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,16,15.66,17.61,0,0,160,15,18,10/26/2015 14:56,,160,,8828,114319,-1815,-1538,94241,-27148,44384,679721,29640,1596,585,395977,47286,-5229
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  180.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,18,15.68,17.63,0,0,180,15,18,10/26/2015 14:57,,180,,10163,127191,-1813,-1438,95084,-18483,50922,744418,30186,1286,436,431725,43387,-5504
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  200.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,20,15.7,17.65,0,0,200,15,18,10/26/2015 14:57,,200,,10070,138243,-1421,-1713,87450,-25370,45757,754726,31969,949,794,402226,53916,-5739
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  220.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,22,15.72,17.67,0,0,220,15,18,10/26/2015 14:58,,220,,11126,136135,-1590,-1586,94008,-17202,52760,717521,32373,2142,1626,449558,40853,-5636
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  240.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,24,15.74,17.69,0,0,240,15,18,10/26/2015 14:58,,240,,10478,136722,-1527,-2199,83431,-39107,47708,752953,34724,1351,1174,430935,62282,-5887
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  260.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,26,15.76,17.71,0,0,260,15,18,10/26/2015 14:59,,260,,9389,127137,-2031,-2640,76483,-37461,42731,807065,27185,1142,1177,400863,67602,-5189
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  280.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,28,15.78,17.73,0,0,280,15,18,10/26/2015 14:59,,280,,7659,113026,-2559,-1739,96551,-35089,38330,808947,29234,941,570,393828,62375,-5205
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  300.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,30,15.8,17.75,0,0,300,15,18,10/26/2015 15:00,,300,,9346,137144,-1797,-2340,73218,-45194,38853,794330,44086,946,1258,404173,73222,-6820
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  320.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,32,15.82,17.77,0,0,320,15,18,10/26/2015 15:00,,320,,10932,136790,-1909,-2394,69992,-46385,42462,807016,31703,1140,867,402913,76234,-5725
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  340.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,34,15.84,17.79,0,0,340,15,18,10/26/2015 15:01,,340,,10766,133491,-1294,-2296,84703,-30722,48794,792844,30269,1423,1353,437996,57307,-5805
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  360.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,36,15.86,17.81,0,0,360,15,18,10/26/2015 15:01,,360,,10353,133633,-1486,-1673,85609,-29527,47692,755875,28592,1093,878,410678,57548,-5257
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  380.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,38,15.88,17.83,0,0,380,15,18,10/26/2015 15:02,,380,,8791,120177,-1362,-1758,87450,-42248,44230,723370,29925,1631,1090,425937,61267,-4844
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  400.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,40,15.9,17.85,0,0,400,15,18,10/26/2015 15:02,,400,,9605,123759,-1168,-1394,91656,-22204,49329,695643,30850,1529,886,421181,44411,-5273
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  420.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,42,15.92,17.87,0,0,420,15,18,10/26/2015 15:02,,420,,10322,137929,-1359,-2154,87883,-30097,48769,712159,33482,1677,835,444150,62875,-5449
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  440.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,44,15.94,17.89,0,0,440,15,18,10/26/2015 15:03,,440,,9399,136604,-764,-1713,87783,-29939,41569,633797,35769,2217,1059,363919,71491,-5787
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  460.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,46,15.96,17.91,0,0,460,15,18,10/26/2015 15:03,,460,,9926,122486,-877,-2099,88854,-34166,46976,667235,29947,1342,584,435218,56676,-5275
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  480.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,48,15.98,17.93,0,0,480,15,18,10/26/2015 15:04,,480,,9580,125706,-1193,-2039,88039,-33836,46705,740565,30576,1590,859,440965,62071,-5205
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  500.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,50,16,17.95,0,0,500,15,18,10/26/2015 15:04,,500,,9444,121371,-1250,-1594,79324,-31613,44437,690725,27792,978,692,393977,58070,-4799
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  520.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,52,16.02,17.97,0,0,520,15,18,10/26/2015 15:05,,520,,8553,110966,-1813,-1249,100611,-22526,42830,662314,28364,1375,813,397582,45231,-4720
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  540.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,54,16.04,17.99,0,0,540,15,18,10/26/2015 15:05,,540,,8244,119826,-1751,-1597,73006,-28978,37296,712992,25883,988,629,317325,58197,-5004
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  560.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,56,16.06,18.01,0,0,560,15,18,10/26/2015 15:06,,560,,10370,133165,-329,-2533,80907,-35282,48727,665740,33459,1345,576,448271,58195,-5923
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  580.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,58,16.08,18.03,0,0,580,15,18,10/26/2015 15:06,,580,,11382,141756,-1236,-2466,77284,-37176,49933,737451,31329,1189,855,441768,63285,-5288
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  600.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,60,16.1,18.05,0,0,600,15,18,10/26/2015 15:07,,600,,10328,138486,-1676,-1836,84223,-19084,47273,760509,32025,1456,881,402756,49216,-5373
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  620.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,62,16.12,18.07,0,0,620,15,18,10/26/2015 15:07,,620,,8580,116927,-1274,-1497,57134,-36842,33895,622317,24769,1157,495,315973,65206,-4398
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  640.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,64,16.14,18.09,0,0,640,15,19,10/26/2015 15:08,,640,,11568,142635,-796,-2451,89826,-26992,53320,780086,31923,970,941,462223,60755,-4945
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  660.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,66,16.16,18.11,0,0,660,15,18,10/26/2015 15:08,,660,,9947,131492,-2208,-1607,74080,-32445,45200,743161,29029,1220,719,396700,62692,-4785
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  680.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,68,16.18,18.13,0,0,680,15,18,10/26/2015 15:09,,680,,11293,139365,-1148,-2107,86484,-19366,52951,749602,33501,1289,688,440640,46570,-5665
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  700.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,70,16.2,18.15,0,0,700,15,18,10/26/2015 15:09,,700,,9443,124371,-2106,-1028,97808,-11918,49612,695938,31200,1102,1113,440426,30990,-5765
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  720.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,72,16.22,18.17,0,0,720,15,18,10/26/2015 15:10,,720,,10304,129000,-1321,-1583,77284,-39680,48941,704285,34110,1738,779,498411,61823,-5951
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  740.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,74,16.24,18.19,0,0,740,15,18,10/26/2015 15:10,,740,,10414,139343,-1460,-2282,68670,-45754,41121,743814,37252,1333,1305,412499,73885,-5967
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  760.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,76,16.26,18.21,0,0,760,15,18,10/26/2015 15:11,,760,,9203,124411,-1299,-2316,82553,-40331,40673,746798,30827,1387,1028,402512,63628,-5664
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  780.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,78,16.28,18.23,0,0,780,15,18,10/26/2015 15:11,,780,,8966,122952,-1821,-2462,85491,-42036,38860,862918,28011,707,965,397700,64206,-5029
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  800.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,80,16.3,18.25,0,0,800,15,18,10/26/2015 15:12,,800,,7798,117964,-2190,-2328,84030,-41024,35804,885783,26447,1070,498,377607,73236,-4884
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  820.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,82,16.32,18.27,0,0,820,15,18,10/26/2015 15:12,,820,,8024,121483,-3135,-1377,87933,-17133,34064,854231,23880,1080,1312,306126,48458,-4294
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  840.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,84,16.34,18.29,0,0,840,15,18,10/26/2015 15:12,,840,,8705,116859,-2637,-2186,87488,-41051,38284,875286,25309,949,633,392945,72426,-4619
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  860.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,86,16.36,18.31,0,0,860,15,18,10/26/2015 15:13,,860,,7487,111604,-2881,-1480,97339,-25428,37521,887481,26370,449,1048,364129,54524,-4903
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  880.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,88,16.38,18.33,0,0,880,15,18,10/26/2015 15:13,,880,,7082,103121,-2680,-2314,91051,-37769,32875,916375,25350,851,529,338794,64896,-4414
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  900.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,90,16.4,18.35,0,0,900,15,19,10/26/2015 15:14,,900,,6479,108795,-2427,-2491,101158,-34326,32022,972111,25226,375,803,342764,66684,-4555
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  920.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,92,16.42,18.37,0,0,920,15,18,10/26/2015 15:14,,920,,7044,116868,-2834,-1376,87641,-25357,30281,834020,23090,964,220,278654,65212,-3390
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  940.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,94,16.44,18.39,0,0,940,15,18,10/26/2015 15:15,,940,,6003,98593,-2928,-2641,107628,-27771,34279,913189,25797,569,1056,376579,59601,-4916
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  960.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,96,16.46,18.41,0,0,960,15,19,10/26/2015 15:15,,960,,4722,89653,-4633,-1944,111945,-30859,29713,1011399,22557,939,1044,338831,60089,-4209
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2  980.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,98,16.48,18.43,0,0,980,15,18,10/26/2015 15:16,,980,,4250,71348,-3744,-1253,96980,-41922,18433,934133,17483,164,647,264701,72291,-3236
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2 1000.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,100,16.5,18.45,0,0,1000,15,18,10/26/2015 15:16,,1000,,6894,101012,-2562,-2003,105870,-29327,36109,892134,26745,1216,413,390564,56423,-4468
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 1 at  10kV\U1456A-3H-2 1020.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,A,3,H,2,102,16.52,18.47,0,0,1020,15,18,10/26/2015 15:17,,1020,,7464,112472,-1919,-1516,108209,-26068,37448,790188,31925,1463,720,375289,52787,-4811
