FileName,Site,Hole,Core,Type,Section,Interval,Depth (CSF-A),Depth (CCSF),Core_ID , Section_ID , Depth , LiveTime , RealTime , MeasurementDate , MeasurementTime , Sample_ID , User_ID,Al_Area,Si_Area,P_Area,S_Area,Cl_Area,Ar_Area,K_Area,Ca_Area,Ti_Area,Cr_Area,Mn_Area,Fe_Area,Rh_Area,Ba_Area
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  280.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,28,34.08,35.85,0,0,280,15,18,10/22/2015 15:51,,280,,8292,111723,-2864,-1801,58537,-34975,32764,913536,18936,803,1087,319650,53549,-3617
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  300.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,30,34.1,35.87,0,0,300,15,18,10/22/2015 15:52,,300,,7664,112204,-2622,-2199,64916,-21198,34383,885693,19975,1269,834,321933,43895,-4158
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  320.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,32,34.12,35.89,0,0,320,15,18,10/22/2015 15:52,,320,,8378,113902,-1591,-2141,64508,-22484,36280,830372,21052,1373,272,361088,43067,-3704
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  340.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,34,34.14,35.91,0,0,340,15,18,10/22/2015 15:53,,340,,7830,107222,-2214,-2405,54380,-39630,28243,881002,21357,1508,420,328929,64392,-4253
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  360.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,36,34.16,35.93,0,0,360,15,18,10/22/2015 15:53,,360,,5630,94608,-3825,-2474,64480,-24395,25609,1107092,12877,624,1500,266332,49751,-2604
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  380.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,38,34.18,35.95,0,0,380,15,18,10/22/2015 15:54,,380,,5281,90803,-3983,-3013,63559,-43296,19475,1134354,14191,713,94,272403,65482,-3109
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  400.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,40,34.2,35.97,0,0,400,15,18,10/22/2015 15:54,,400,,1691,61971,-5843,390,80857,-25289,4284,1013445,8834,281,363,182043,57987,-2055
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  420.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,42,34.22,35.99,0,0,420,15,18,10/22/2015 15:55,,420,,2518,68318,-5431,1269,72274,-32448,8728,953528,12524,462,418,236902,65594,-2454
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  440.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,44,34.24,36.01,0,0,440,15,18,10/22/2015 15:55,,440,,8623,113846,-2224,-1709,65351,-39194,32758,765118,24623,967,755,391339,55288,-4553
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  460.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,46,34.26,36.03,0,0,460,15,18,10/22/2015 15:56,,460,,6956,96690,-2497,-588,80149,-22014,34861,747355,25273,1399,786,391266,43839,-4694
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  480.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,48,34.28,36.05,0,0,480,15,18,10/22/2015 15:56,,480,,8008,108292,-2498,-1760,71237,-30451,33911,777563,25017,1321,813,391051,50099,-4816
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  500.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,50,34.3,36.07,0,0,500,15,18,10/22/2015 15:56,,500,,5855,93225,-3373,-1486,69884,-26322,25553,1030575,14938,840,1643,280515,52108,-2863
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  520.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,52,34.32,36.09,0,0,520,15,18,10/22/2015 15:57,,520,,3816,76077,-4041,-1989,72200,-36082,21012,1063558,13065,271,2430,257107,64928,-2958
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  540.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,54,34.34,36.11,0,0,540,15,18,10/22/2015 15:57,,540,,5015,85768,-3537,-2767,75435,-41008,23440,1000045,14730,904,859,303790,62390,-2890
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  560.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,56,34.36,36.13,0,0,560,15,18,10/22/2015 15:58,,560,,5492,86668,-3884,-1628,84312,-27667,26850,978684,16467,326,1004,313886,48847,-2907
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  580.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,58,34.38,36.15,0,0,580,15,18,10/22/2015 15:58,,580,,2452,60430,-3637,-1018,69370,-49715,15833,977780,17789,436,1003,262330,78417,-3813
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  600.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,60,34.4,36.17,0,0,600,15,18,10/22/2015 15:59,,600,,525,33854,-6482,5760,94145,-27102,16884,857809,11081,480,591,229802,52281,-2136
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  640.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,64,34.44,36.21,0,0,640,15,19,10/22/2015 15:59,,640,,1100,52657,-4767,-3231,83407,-40774,10140,1399778,5173,-166,3000,187375,85384,-1217
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  660.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,66,34.46,36.23,0,0,660,15,19,10/22/2015 16:00,,660,,583,45816,-3988,-3233,82635,-39864,9997,1467494,5031,-143,2308,186608,86686,-1546
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  680.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,68,34.48,36.25,0,0,680,15,19,10/22/2015 16:00,,680,,2147,63252,-5211,-3473,84290,-36595,12211,1492070,7109,-501,1922,198653,82840,-1948
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  700.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,70,34.5,36.27,0,0,700,15,19,10/22/2015 16:01,,700,,3249,79836,-4372,-4623,75173,-34379,12292,1656125,6424,-724,1985,200477,79777,-1440
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  720.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,72,34.52,36.29,0,0,720,15,19,10/22/2015 16:01,,720,,3772,75606,-4673,-5014,70464,-44524,7699,1662095,6011,-452,1326,198094,88710,-1519
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  740.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,74,34.54,36.31,0,0,740,15,19,10/22/2015 16:02,,740,,2645,66342,-5096,-5494,65679,-47331,3113,1803753,4738,-566,1867,163866,96443,-1596
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  760.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,76,34.56,36.33,0,0,760,15,19,10/22/2015 16:02,,760,,1827,64316,-5346,-4539,70318,-40351,4104,1710411,4196,-728,1973,165194,90686,-1173
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  780.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,78,34.58,36.35,0,0,780,15,19,10/22/2015 16:03,,780,,2866,72609,-4971,-4971,62320,-45190,6339,1668605,5273,-873,1810,186546,97323,-1419
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  800.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,80,34.6,36.37,0,0,800,15,19,10/22/2015 16:03,,800,,2326,65837,-6125,-3000,63753,-51430,4143,1527494,6563,-149,1414,227455,96831,-1459
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  820.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,82,34.62,36.39,0,0,820,15,19,10/22/2015 16:04,,820,,3981,89749,-4946,-3762,73391,-27155,16410,1477055,9048,11,1695,251144,64389,-2465
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  840.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,84,34.64,36.41,0,0,840,15,19,10/22/2015 16:04,,840,,6450,97418,-4007,-3187,79792,-18320,23692,1335047,12586,-152,431,292152,50196,-2714
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  860.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,86,34.66,36.43,0,0,860,15,19,10/22/2015 16:05,,860,,7616,106166,-3325,-3121,60615,-44326,24621,1108658,20230,513,903,369444,75855,-3462
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  880.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,88,34.68,36.45,0,0,880,15,19,10/22/2015 16:05,,880,,2969,70149,-4572,-3307,62169,-34946,14069,1388416,8553,-179,974,212874,73742,-2243
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  900.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,90,34.7,36.47,0,0,900,15,19,10/22/2015 16:05,,900,,3495,80482,-5372,-3997,64104,-34278,11312,1577066,7233,-171,265,217286,74550,-1933
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  920.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,92,34.72,36.49,0,0,920,15,19,10/22/2015 16:06,,920,,4283,80843,-5032,-4055,59199,-48152,10027,1490669,9043,-359,1813,215080,89256,-2505
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  940.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,94,34.74,36.51,0,0,940,15,19,10/22/2015 16:06,,940,,4424,84293,-4268,-4215,62019,-49638,11622,1451799,9048,-569,1706,233265,84241,-2195
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  960.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,96,34.76,36.53,0,0,960,15,18,10/22/2015 16:07,,960,,6816,98701,-3240,-2395,92379,-3370,31414,1091342,17140,420,626,318549,27347,-3420
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5  980.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,98,34.78,36.55,0,0,980,15,18,10/22/2015 16:07,,980,,10722,126511,-414,-2012,83638,-22295,43106,566303,37613,1943,188,542394,43251,-5881
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5 1000.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,100,34.8,36.57,0,0,1000,15,18,10/22/2015 16:08,,1000,,10315,125199,-652,-2065,83074,-25617,42592,609481,35069,1510,461,523950,42612,-5933
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5 1020.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,102,34.82,36.59,0,0,1020,15,18,10/22/2015 16:08,,1020,,3202,68789,-3713,-2491,71448,-46425,17046,1158145,12705,659,1800,252444,76282,-2670
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5 1040.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,104,34.84,36.61,0,0,1040,15,18,10/22/2015 16:09,,1040,,11470,128694,-600,-1288,83905,-14931,47533,533136,40966,1316,678,560837,35016,-6211
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5 1060.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,106,34.86,36.63,0,0,1060,15,18,10/22/2015 16:09,,1060,,8447,114559,-1912,-1601,83335,-19760,40077,801314,26144,1479,619,416959,39552,-4316
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5 1080.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,108,34.88,36.65,0,0,1080,15,18,10/22/2015 16:10,,1080,,8844,116920,-2051,-2404,66769,-41123,34812,850847,25009,1324,926,418777,66610,-4446
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5 1100.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,110,34.9,36.67,0,0,1100,15,18,10/22/2015 16:10,,1100,,8705,114044,-2455,-2538,69588,-30338,34623,912228,22361,855,692,387047,58250,-4242
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5 1120.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,112,34.92,36.69,0,0,1120,15,18,10/22/2015 16:11,,1120,,10250,125892,-1804,-1951,73135,-27235,40577,754203,30268,1590,777,461211,53302,-5028
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5 1140.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,114,34.94,36.71,0,0,1140,15,18,10/22/2015 16:11,,1140,,8603,116277,-1471,-2606,72988,-31240,33693,908722,24293,1218,1007,419592,55972,-4277
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5 1160.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,116,34.96,36.73,0,0,1160,15,18,10/22/2015 16:12,,1160,,10458,125462,-1928,-2266,68163,-36360,37458,749757,30960,1121,259,465392,59639,-5362
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-5\Run 1 at  10kV\U1456C-5H-5 1180.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,5,118,34.98,36.75,0,0,1180,15,18,10/22/2015 16:12,,1180,,9243,109699,-1987,-1482,66118,-21292,33984,652944,27580,1688,193,396046,43478,-4484
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-6\Run 1 at  10kV\U1456C-5H-6   40.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,6,4,35.04,36.81,0,0,40,15,18,10/22/2015 16:46,,40,,8710,110503,-1963,-1474,74113,-21140,35084,757231,24942,1339,-34,396540,36919,-4305
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-6\Run 1 at  10kV\U1456C-5H-6   60.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,6,6,35.06,36.83,0,0,60,15,18,10/22/2015 16:46,,60,,8720,108613,-2617,-1077,77893,-24922,33750,753381,26654,1282,363,409407,37978,-4964
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-6\Run 1 at  10kV\U1456C-5H-6   80.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,6,8,35.08,36.85,0,0,80,15,18,10/22/2015 16:47,,80,,9111,111009,-2515,-1410,71175,-28454,31877,771683,27112,1593,230,413037,47514,-4907
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-6\Run 1 at  10kV\U1456C-5H-6  100.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,6,10,35.1,36.87,0,0,100,15,18,10/22/2015 16:47,,100,,8558,107862,-2072,-1568,74855,-34572,32118,767125,27943,1327,669,424827,52852,-4734
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-6\Run 1 at  10kV\U1456C-5H-6  120.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,6,12,35.12,36.89,0,0,120,15,18,10/22/2015 16:48,,120,,7780,102027,-2690,-1908,77083,-21165,31258,900399,22204,1049,552,366220,44078,-4368
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-6\Run 1 at  10kV\U1456C-5H-6  140.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,6,14,35.14,36.91,0,0,140,15,18,10/22/2015 16:48,,140,,6505,100052,-3800,-2151,69869,-24223,26324,1045611,16206,1078,523,296530,47693,-3500
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-6\Run 1 at  10kV\U1456C-5H-6  160.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,6,16,35.16,36.93,0,0,160,15,19,10/22/2015 16:49,,160,,4242,84486,-3684,-3993,57660,-33492,14069,1418577,8173,-498,857,203765,67488,-2079
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-6\Run 1 at  10kV\U1456C-5H-6  180.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,6,18,35.18,36.95,0,0,180,15,19,10/22/2015 16:49,,180,,3543,76389,-4872,-3023,75620,-9463,15210,1499798,7233,-267,1169,187725,43394,-1966
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-6\Run 1 at  10kV\U1456C-5H-6  200.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,6,20,35.2,36.97,0,0,200,15,19,10/22/2015 16:50,,200,,4625,85668,-3951,-3810,69650,-25807,17130,1425498,9383,-111,277,224556,58750,-2086
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-6\Run 1 at  10kV\U1456C-5H-6  220.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,6,22,35.22,36.99,0,0,220,15,19,10/22/2015 16:50,,220,,4608,83685,-4054,-2839,81950,-19347,19241,1311650,12430,600,107,255901,48223,-2639
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-6\Run 1 at  10kV\U1456C-5H-6  240.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,6,24,35.24,37.01,0,0,240,15,19,10/22/2015 16:51,,240,,4475,81342,-3662,-2999,67773,-29857,10795,1319096,11780,-120,0,215374,62166,-2333
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-6\Run 1 at  10kV\U1456C-5H-6  260.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,6,26,35.26,37.03,0,0,260,15,19,10/22/2015 16:51,,260,,4903,86736,-4596,-2875,71797,-30385,18552,1250625,10588,196,685,250930,59391,-2608
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-5H-6\Run 1 at  10kV\U1456C-5H-6  280.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,5,H,6,28,35.28,37.05,0,0,280,15,19,10/22/2015 16:52,,280,,5508,92283,-3812,-3479,57655,-43578,16595,1371172,9161,-305,559,222681,70615,-2186
